,single_player_video_game,co_op_mode,multiplayer_video_game,player_versus_player,shared_splitscreen_multiplayer,lang,dates
41,4062823.0,298303.0,1492531.0,28100.0,12788.0,en,2019-02-11
42,3847343.0,278927.0,1437731.0,27568.0,14668.0,en,2019-02-12
43,3901810.0,296371.0,1491257.0,27796.0,13690.0,en,2019-02-13
44,3930844.0,312422.0,1457347.0,26200.0,12861.0,en,2019-02-14
45,3752407.0,309485.0,1424245.0,26512.0,12871.0,en,2019-02-15
46,3795292.0,308750.0,1448573.0,26894.0,12519.0,en,2019-02-16
47,4053695.0,320260.0,1551209.0,29786.0,12966.0,en,2019-02-17
48,4062417.0,304541.0,1539593.0,31775.0,14946.0,en,2019-02-18
49,3919262.0,286597.0,1477008.0,30297.0,14521.0,en,2019-02-19
50,3745855.0,271773.0,1436654.0,27895.0,13788.0,en,2019-02-20
51,3692956.0,268042.0,1407986.0,27758.0,13776.0,en,2019-02-21
52,3573093.0,264351.0,1376522.0,27667.0,12723.0,en,2019-02-22
53,3619200.0,270405.0,1388478.0,26671.0,12348.0,en,2019-02-23
54,3886382.0,281429.0,1478054.0,28947.0,13333.0,en,2019-02-24
55,3964089.0,301537.0,1485534.0,27412.0,12955.0,en,2019-02-25
56,3790510.0,264562.0,1421893.0,27562.0,13391.0,en,2019-02-26
57,3653326.0,250219.0,1398543.0,25471.0,12325.0,en,2019-02-27
58,3588486.0,250344.0,1367264.0,26854.0,12667.0,en,2019-02-28
59,3535309.0,251258.0,1360943.0,28366.0,12356.0,en,2019-03-01
60,3622567.0,264821.0,1401740.0,28510.0,10771.0,en,2019-03-02
61,3982761.0,276009.0,1545432.0,30819.0,12445.0,en,2019-03-03
62,3924912.0,272129.0,1514148.0,29049.0,12611.0,en,2019-03-04
63,4368432.0,837152.0,1991436.0,29181.0,13189.0,en,2019-03-05
64,3746269.0,254611.0,1378567.0,29263.0,13516.0,en,2019-03-06
65,3737143.0,250589.0,1386769.0,33206.0,16475.0,en,2019-03-07
66,3631573.0,244448.0,1329556.0,29828.0,14293.0,en,2019-03-08
67,3792037.0,260739.0,1392586.0,30290.0,13814.0,en,2019-03-09
68,4080418.0,279654.0,1512162.0,33322.0,15106.0,en,2019-03-10
69,3890918.0,261047.0,1424932.0,30215.0,13444.0,en,2019-03-11
70,3719496.0,262407.0,1383059.0,30607.0,12951.0,en,2019-03-12
71,3637421.0,278468.0,1373846.0,30236.0,12714.0,en,2019-03-13
72,3586481.0,261141.0,1362544.0,31485.0,12906.0,en,2019-03-14
73,3417600.0,247932.0,1288494.0,32240.0,12674.0,en,2019-03-15
74,3577725.0,250883.0,1338387.0,31096.0,11672.0,en,2019-03-16
75,3955609.0,274436.0,1496956.0,33248.0,14122.0,en,2019-03-17
76,3921818.0,268270.0,1452884.0,34371.0,14284.0,en,2019-03-18
77,3757751.0,253553.0,1358081.0,31167.0,12787.0,en,2019-03-19
78,4053282.0,260937.0,1361861.0,37535.0,13737.0,en,2019-03-20
79,3882522.0,248022.0,1351125.0,36338.0,13117.0,en,2019-03-21
80,3887058.0,237348.0,1428838.0,30529.0,13252.0,en,2019-03-22
81,3783193.0,240194.0,1350843.0,28379.0,11986.0,en,2019-03-23
82,4122123.0,258665.0,1472759.0,29261.0,12572.0,en,2019-03-24
83,3979938.0,252554.0,1413780.0,29867.0,13275.0,en,2019-03-25
84,3810972.0,244983.0,1365272.0,33273.0,14201.0,en,2019-03-26
85,3897668.0,254333.0,1390164.0,28571.0,14091.0,en,2019-03-27
86,3929512.0,272354.0,1445114.0,28415.0,13780.0,en,2019-03-28
87,3698121.0,291789.0,1375121.0,26668.0,13313.0,en,2019-03-29
88,3745429.0,287311.0,1352267.0,26676.0,12836.0,en,2019-03-30
89,3907172.0,264073.0,1396134.0,26202.0,13025.0,en,2019-03-31
90,3790654.0,249370.0,1364020.0,27510.0,13566.0,en,2019-04-01
91,3682256.0,242356.0,1340106.0,26646.0,14233.0,en,2019-04-02
92,3684372.0,259016.0,1318490.0,26393.0,13759.0,en,2019-04-03
93,3744326.0,256464.0,1316497.0,27084.0,14498.0,en,2019-04-04
94,3664961.0,247617.0,1311715.0,27162.0,14602.0,en,2019-04-05
95,3718215.0,249622.0,1331749.0,25510.0,12836.0,en,2019-04-06
96,4063444.0,262507.0,1399975.0,25677.0,12511.0,en,2019-04-07
97,3951589.0,252802.0,1400754.0,26136.0,13030.0,en,2019-04-08
98,4218749.0,256500.0,1374384.0,26475.0,13631.0,en,2019-04-09
99,3816071.0,250634.0,1326645.0,27144.0,14589.0,en,2019-04-10
100,3748034.0,242129.0,1287951.0,27293.0,14029.0,en,2019-04-11
101,3813728.0,237737.0,1270867.0,26990.0,14265.0,en,2019-04-12
102,3928930.0,243328.0,1298370.0,24896.0,12590.0,en,2019-04-13
103,4381718.0,263091.0,1406965.0,26481.0,13866.0,en,2019-04-14
104,4789089.0,241221.0,1394886.0,26047.0,14044.0,en,2019-04-15
105,4049973.0,251176.0,1361271.0,26442.0,14347.0,en,2019-04-16
106,3858381.0,238298.0,1333472.0,26434.0,13733.0,en,2019-04-17
107,3785551.0,232352.0,1326095.0,26227.0,14542.0,en,2019-04-18
108,3814927.0,239949.0,1350947.0,27847.0,15650.0,en,2019-04-19
109,3810141.0,242163.0,1347278.0,25882.0,14476.0,en,2019-04-20
110,4124961.0,250806.0,1422140.0,26967.0,15750.0,en,2019-04-21
111,4569965.0,244831.0,1431882.0,26528.0,15694.0,en,2019-04-22
112,4095426.0,243333.0,1427665.0,25979.0,14489.0,en,2019-04-23
113,3923566.0,228856.0,1378577.0,25476.0,14654.0,en,2019-04-24
114,3934885.0,238191.0,1361210.0,24877.0,13551.0,en,2019-04-25
115,3854706.0,237844.0,1318324.0,25560.0,13125.0,en,2019-04-26
116,3834211.0,239712.0,1294703.0,22971.0,11621.0,en,2019-04-27
117,4189419.0,254744.0,1386499.0,23727.0,11775.0,en,2019-04-28
118,4856003.0,246814.0,1324348.0,24748.0,12961.0,en,2019-04-29
119,4205343.0,240166.0,1292830.0,24228.0,12579.0,en,2019-04-30
120,4052617.0,251486.0,1311774.0,24995.0,12790.0,en,2019-05-01
121,3971172.0,256731.0,1319019.0,24167.0,12110.0,en,2019-05-02
122,3961388.0,251773.0,1282481.0,23190.0,11685.0,en,2019-05-03
123,3995497.0,272663.0,1329191.0,21859.0,10433.0,en,2019-05-04
124,4297353.0,265318.0,1408854.0,25350.0,12529.0,en,2019-05-05
125,4542444.0,254530.0,1358227.0,26905.0,13337.0,en,2019-05-06
126,4019886.0,247221.0,1295575.0,23680.0,12096.0,en,2019-05-07
127,4002221.0,240974.0,1307745.0,24007.0,12036.0,en,2019-05-08
128,3858683.0,238683.0,1293437.0,25107.0,12728.0,en,2019-05-09
129,3887979.0,248645.0,1318256.0,29828.0,12604.0,en,2019-05-10
130,3955566.0,246079.0,1354439.0,25727.0,12591.0,en,2019-05-11
131,4110100.0,248362.0,1386773.0,25894.0,13012.0,en,2019-05-12
132,4569379.0,242275.0,1345865.0,27470.0,14626.0,en,2019-05-13
133,4151231.0,240920.0,1308616.0,28841.0,15573.0,en,2019-05-14
134,3907049.0,233378.0,1277915.0,26534.0,14063.0,en,2019-05-15
135,3885334.0,233354.0,1294970.0,25602.0,13118.0,en,2019-05-16
136,3829827.0,235498.0,1270559.0,25156.0,12518.0,en,2019-05-17
137,3767340.0,235355.0,1272537.0,25891.0,12135.0,en,2019-05-18
138,4159601.0,249407.0,1355062.0,29996.0,15324.0,en,2019-05-19
139,5102575.0,235110.0,1316987.0,29026.0,15579.0,en,2019-05-20
140,4288578.0,233983.0,1324845.0,30024.0,14626.0,en,2019-05-21
141,4026902.0,237734.0,1315551.0,27340.0,14142.0,en,2019-05-22
142,3865183.0,236900.0,1318336.0,25994.0,13325.0,en,2019-05-23
143,3794772.0,236907.0,1313881.0,26151.0,13380.0,en,2019-05-24
144,3811926.0,237406.0,1325078.0,25203.0,12146.0,en,2019-05-25
145,4007393.0,249187.0,1415933.0,25259.0,12334.0,en,2019-05-26
146,4121338.0,255942.0,1420262.0,29149.0,15517.0,en,2019-05-27
147,4035619.0,249077.0,1376890.0,30179.0,15674.0,en,2019-05-28
148,4049676.0,244877.0,1428439.0,28749.0,14849.0,en,2019-05-29
149,4079887.0,264919.0,1510118.0,28822.0,14611.0,en,2019-05-30
150,3875823.0,260781.0,1446545.0,33798.0,18537.0,en,2019-05-31
151,3764690.0,238337.0,1350652.0,26853.0,13629.0,en,2019-06-01
152,3962994.0,254125.0,1408355.0,26590.0,13550.0,en,2019-06-02
153,3923059.0,246539.0,1379424.0,28262.0,13949.0,en,2019-06-03
154,4088970.0,252160.0,1348650.0,30082.0,15622.0,en,2019-06-04
155,3881646.0,249614.0,1371979.0,26133.0,13414.0,en,2019-06-05
156,3965875.0,288638.0,1437022.0,26791.0,13540.0,en,2019-06-06
157,3919179.0,296059.0,1429544.0,30759.0,15165.0,en,2019-06-07
158,3946665.0,282332.0,1422734.0,27114.0,12045.0,en,2019-06-08
159,4262951.0,327233.0,1603504.0,28923.0,13634.0,en,2019-06-09
160,4739073.0,419352.0,1913168.0,34743.0,15997.0,en,2019-06-10
161,4580817.0,387895.0,1730118.0,34871.0,13585.0,en,2019-06-11
162,4408407.0,362497.0,1648906.0,34150.0,14804.0,en,2019-06-12
163,4095179.0,319195.0,1516976.0,35052.0,14883.0,en,2019-06-13
164,3870504.0,289572.0,1460723.0,33928.0,13872.0,en,2019-06-14
165,3925043.0,293047.0,1431061.0,31526.0,12774.0,en,2019-06-15
166,4296993.0,300254.0,1495176.0,37089.0,17169.0,en,2019-06-16
167,4074440.0,299397.0,1455760.0,33608.0,15348.0,en,2019-06-17
168,3827996.0,297382.0,1376728.0,31543.0,13850.0,en,2019-06-18
169,3896853.0,291496.0,1408447.0,29987.0,13580.0,en,2019-06-19
170,3768075.0,269383.0,1344310.0,29963.0,14407.0,en,2019-06-20
171,3759956.0,250934.0,1426544.0,29491.0,14014.0,en,2019-06-21
172,3716576.0,253081.0,1385624.0,26825.0,11595.0,en,2019-06-22
173,3946964.0,269299.0,1471969.0,28737.0,13337.0,en,2019-06-23
174,3894646.0,276169.0,1436923.0,33003.0,13745.0,en,2019-06-24
175,3736563.0,257984.0,1369509.0,27287.0,12845.0,en,2019-06-25
176,3752377.0,259268.0,1360874.0,27853.0,13963.0,en,2019-06-26
177,3623240.0,247346.0,1305279.0,26786.0,14126.0,en,2019-06-27
178,3629787.0,239874.0,1284876.0,27777.0,12675.0,en,2019-06-28
179,3691549.0,241534.0,1309552.0,25752.0,12249.0,en,2019-06-29
180,3911163.0,261384.0,1388723.0,27825.0,13350.0,en,2019-06-30
181,3782701.0,256370.0,1346944.0,29845.0,15192.0,en,2019-07-01
182,3606042.0,237720.0,1290407.0,28336.0,13946.0,en,2019-07-02
183,3710626.0,235211.0,1299224.0,27983.0,12863.0,en,2019-07-03
184,3740641.0,231571.0,1257796.0,25431.0,11912.0,en,2019-07-04
185,3655187.0,228253.0,1231353.0,25280.0,11972.0,en,2019-07-05
186,3818269.0,235918.0,1291230.0,26645.0,12705.0,en,2019-07-06
187,4160680.0,256980.0,1424675.0,28405.0,13478.0,en,2019-07-07
188,4001867.0,256653.0,1393161.0,29990.0,15166.0,en,2019-07-08
189,3698940.0,240492.0,1320599.0,28148.0,14337.0,en,2019-07-09
190,3616464.0,233989.0,1290289.0,27589.0,13772.0,en,2019-07-10
191,3632716.0,239540.0,1299118.0,28614.0,14364.0,en,2019-07-11
192,3628602.0,245678.0,1305612.0,27382.0,13522.0,en,2019-07-12
193,3679201.0,242986.0,1328309.0,26045.0,12454.0,en,2019-07-13
194,3916308.0,255950.0,1429099.0,25433.0,12410.0,en,2019-07-14
195,3789123.0,251290.0,1360671.0,27401.0,14072.0,en,2019-07-15
196,3712005.0,251057.0,1350679.0,26473.0,12937.0,en,2019-07-16
197,3696186.0,246904.0,1332856.0,26330.0,12784.0,en,2019-07-17
198,3659088.0,243754.0,1314323.0,26356.0,12804.0,en,2019-07-18
199,3652424.0,246912.0,1291047.0,27133.0,12802.0,en,2019-07-19
200,3791113.0,242968.0,1312454.0,25656.0,11451.0,en,2019-07-20
201,4023911.0,272982.0,1425757.0,26955.0,12519.0,en,2019-07-21
202,3872453.0,261492.0,1365570.0,29475.0,14772.0,en,2019-07-22
203,3685849.0,248127.0,1307186.0,28220.0,12871.0,en,2019-07-23
204,3663437.0,243283.0,1278118.0,27138.0,12693.0,en,2019-07-24
205,3669543.0,251321.0,1276498.0,27645.0,13181.0,en,2019-07-25
206,3713495.0,264079.0,1276847.0,28536.0,12564.0,en,2019-07-26
207,3727839.0,276150.0,1350220.0,28109.0,11486.0,en,2019-07-27
208,3962156.0,288431.0,1445209.0,29991.0,12579.0,en,2019-07-28
209,3877404.0,309517.0,1397037.0,31810.0,14512.0,en,2019-07-29
210,3855901.0,277952.0,1416740.0,31508.0,14581.0,en,2019-07-30
211,3638777.0,247537.0,1350568.0,29970.0,14124.0,en,2019-07-31
212,3511196.0,243335.0,1319594.0,30559.0,12837.0,en,2019-08-01
213,3489466.0,238106.0,1320054.0,30303.0,13730.0,en,2019-08-02
214,3514677.0,235008.0,1310293.0,27870.0,12186.0,en,2019-08-03
215,3756486.0,246169.0,1432398.0,29624.0,12786.0,en,2019-08-04
216,3701795.0,250961.0,1412873.0,30179.0,14248.0,en,2019-08-05
217,3598723.0,246229.0,1352969.0,29181.0,13426.0,en,2019-08-06
218,3605878.0,247597.0,1361387.0,29706.0,15236.0,en,2019-08-07
219,3542358.0,249820.0,1331408.0,32940.0,14551.0,en,2019-08-08
220,3434498.0,234881.0,1277628.0,26505.0,12951.0,en,2019-08-09
221,3460337.0,235830.0,1281572.0,26528.0,15375.0,en,2019-08-10
222,3668779.0,255112.0,1350648.0,26835.0,13561.0,en,2019-08-11
223,3649878.0,250346.0,1333139.0,29733.0,15072.0,en,2019-08-12
224,3619030.0,247949.0,1342040.0,31235.0,15585.0,en,2019-08-13
225,3585958.0,249646.0,1345013.0,31248.0,15797.0,en,2019-08-14
226,3498800.0,238537.0,1301882.0,28851.0,14548.0,en,2019-08-15
227,3501282.0,236705.0,1280252.0,28459.0,13614.0,en,2019-08-16
228,3548556.0,239228.0,1307256.0,27651.0,12542.0,en,2019-08-17
229,3789036.0,261679.0,1403747.0,29464.0,13906.0,en,2019-08-18
230,3782139.0,267448.0,1408675.0,30220.0,14100.0,en,2019-08-19
231,3728811.0,258550.0,1397948.0,28720.0,13207.0,en,2019-08-20
232,3804975.0,247572.0,1381547.0,28245.0,13544.0,en,2019-08-21
233,3650640.0,242467.0,1356972.0,29760.0,14006.0,en,2019-08-22
234,3561910.0,237111.0,1327399.0,28412.0,12991.0,en,2019-08-23
235,3492068.0,239688.0,1276801.0,26007.0,11538.0,en,2019-08-24
236,3723681.0,248450.0,1357568.0,26556.0,12104.0,en,2019-08-25
237,3750177.0,249378.0,1379357.0,29915.0,15121.0,en,2019-08-26
238,3699842.0,255986.0,1395883.0,30467.0,14502.0,en,2019-08-27
239,3603975.0,251438.0,1310573.0,28849.0,13313.0,en,2019-08-28
240,3582978.0,243902.0,1304843.0,28220.0,12942.0,en,2019-08-29
241,3535153.0,239637.0,1299462.0,26822.0,12204.0,en,2019-08-30
242,3652911.0,245030.0,1322494.0,27185.0,11352.0,en,2019-08-31
243,3894602.0,264012.0,1382929.0,29044.0,11609.0,en,2019-09-01
244,3871734.0,266592.0,1384479.0,29150.0,13562.0,en,2019-09-02
245,3779674.0,260156.0,1392294.0,27413.0,12394.0,en,2019-09-03
246,3657161.0,279510.0,1372219.0,26185.0,11883.0,en,2019-09-04
247,3724741.0,294214.0,1375770.0,25498.0,12150.0,en,2019-09-05
248,3393633.0,285431.0,1272119.0,24078.0,11239.0,en,2019-09-06
249,3518897.0,289740.0,1323709.0,25021.0,10239.0,en,2019-09-07
250,3893255.0,306061.0,1486973.0,25276.0,11161.0,en,2019-09-08
251,3788231.0,311615.0,1413788.0,27561.0,13366.0,en,2019-09-09
252,3621885.0,299102.0,1349483.0,26703.0,12527.0,en,2019-09-10
253,3612159.0,306745.0,1352554.0,27644.0,13407.0,en,2019-09-11
254,3687190.0,294724.0,1388982.0,26279.0,12833.0,en,2019-09-12
255,3839193.0,322151.0,1538553.0,24748.0,11428.0,en,2019-09-13
256,3637173.0,307887.0,1385772.0,25153.0,10483.0,en,2019-09-14
257,3842439.0,315807.0,1425668.0,25820.0,11732.0,en,2019-09-15
258,3750835.0,303681.0,1390535.0,27010.0,12985.0,en,2019-09-16
259,3740175.0,287674.0,1361304.0,27040.0,12250.0,en,2019-09-17
260,3714449.0,280831.0,1358931.0,26353.0,12391.0,en,2019-09-18
261,3646915.0,267529.0,1334339.0,25485.0,12518.0,en,2019-09-19
262,3585987.0,261171.0,1313382.0,25849.0,12019.0,en,2019-09-20
263,3681505.0,272361.0,1338332.0,24663.0,10568.0,en,2019-09-21
264,3947809.0,294301.0,1430656.0,30245.0,11129.0,en,2019-09-22
265,3905293.0,277659.0,1372371.0,26517.0,12882.0,en,2019-09-23
266,3681533.0,268790.0,1333073.0,25746.0,12341.0,en,2019-09-24
267,3697719.0,270383.0,1347523.0,27557.0,12291.0,en,2019-09-25
268,3687635.0,260820.0,1364636.0,28148.0,13632.0,en,2019-09-26
269,3705648.0,256074.0,1400615.0,26714.0,11769.0,en,2019-09-27
270,3670654.0,262049.0,1396218.0,25728.0,10768.0,en,2019-09-28
271,3895041.0,278747.0,1466264.0,27540.0,12172.0,en,2019-09-29
272,3808825.0,269868.0,1418719.0,28585.0,13485.0,en,2019-09-30
273,3700027.0,255759.0,1397093.0,26627.0,12608.0,en,2019-10-01
274,3693878.0,249907.0,1374776.0,26007.0,12001.0,en,2019-10-02
275,3616740.0,245751.0,1341309.0,25077.0,11966.0,en,2019-10-03
276,3639761.0,254783.0,1360713.0,26191.0,11125.0,en,2019-10-04
277,3692686.0,257993.0,1368060.0,25279.0,11290.0,en,2019-10-05
278,3941587.0,275445.0,1437642.0,25602.0,11629.0,en,2019-10-06
279,3778650.0,263187.0,1382380.0,26232.0,12341.0,en,2019-10-07
280,3784196.0,265530.0,1401624.0,27129.0,12390.0,en,2019-10-08
281,3748676.0,259104.0,1381977.0,28564.0,13892.0,en,2019-10-09
282,3680799.0,261491.0,1363297.0,27729.0,12979.0,en,2019-10-10
283,3698297.0,265622.0,1372687.0,26436.0,12161.0,en,2019-10-11
284,3807355.0,275167.0,1424059.0,25494.0,10881.0,en,2019-10-12
285,4061670.0,324156.0,1487173.0,26985.0,11943.0,en,2019-10-13
286,4038245.0,379547.0,1479275.0,28002.0,12626.0,en,2019-10-14
287,3942714.0,330595.0,1446754.0,28854.0,12277.0,en,2019-10-15
288,4075171.0,310809.0,1507380.0,34806.0,12581.0,en,2019-10-16
289,3729296.0,269073.0,1360042.0,25479.0,11886.0,en,2019-10-17
290,3743320.0,264579.0,1356401.0,24910.0,11681.0,en,2019-10-18
291,3760081.0,271558.0,1373075.0,23818.0,10525.0,en,2019-10-19
292,4107107.0,293406.0,1479465.0,24548.0,11135.0,en,2019-10-20
293,4027025.0,284305.0,1445573.0,26130.0,13363.0,en,2019-10-21
294,3999753.0,274616.0,1404128.0,27371.0,12449.0,en,2019-10-22
295,3862564.0,279216.0,1403566.0,25626.0,12451.0,en,2019-10-23
296,3803863.0,277128.0,1421149.0,24741.0,11815.0,en,2019-10-24
297,3782223.0,281203.0,1409264.0,24227.0,11553.0,en,2019-10-25
298,3768480.0,282745.0,1395641.0,23161.0,11179.0,en,2019-10-26
299,4115692.0,303037.0,1530086.0,23873.0,11776.0,en,2019-10-27
300,4057783.0,290136.0,1542661.0,26474.0,12270.0,en,2019-10-28
301,3916515.0,278296.0,1455169.0,27144.0,12644.0,en,2019-10-29
302,3922354.0,275720.0,1463650.0,25790.0,12998.0,en,2019-10-30
303,3930015.0,279839.0,1447532.0,23514.0,12434.0,en,2019-10-31
304,4016972.0,284429.0,1540780.0,27394.0,11746.0,en,2019-11-01
305,3953222.0,286453.0,1575049.0,29693.0,13440.0,en,2019-11-02
306,4161126.0,294246.0,1648363.0,26521.0,13549.0,en,2019-11-03
307,4028364.0,284574.0,1596758.0,27284.0,12382.0,en,2019-11-04
308,3878552.0,270707.0,1536715.0,27580.0,13064.0,en,2019-11-05
309,3780035.0,255180.0,1471801.0,29616.0,12764.0,en,2019-11-06
310,3854450.0,249925.0,1538689.0,27344.0,13603.0,en,2019-11-07
311,3974201.0,249844.0,1678272.0,28683.0,14205.0,en,2019-11-08
312,4013608.0,261856.0,1661067.0,27822.0,13744.0,en,2019-11-09
313,4128100.0,271268.0,1678093.0,28968.0,14021.0,en,2019-11-10
314,4200832.0,266244.0,1659498.0,31350.0,16267.0,en,2019-11-11
315,4257758.0,269575.0,1642868.0,31981.0,15589.0,en,2019-11-12
316,4380774.0,270592.0,1678552.0,30445.0,14793.0,en,2019-11-13
317,4085660.0,258583.0,1604188.0,28945.0,14206.0,en,2019-11-14
318,4028715.0,257868.0,1567612.0,26338.0,12722.0,en,2019-11-15
319,4066670.0,271409.0,1556026.0,26474.0,12473.0,en,2019-11-16
320,4321141.0,275643.0,1621347.0,27383.0,13132.0,en,2019-11-17
321,4133622.0,260180.0,1548955.0,27363.0,13499.0,en,2019-11-18
322,3993225.0,255892.0,1507334.0,27390.0,13276.0,en,2019-11-19
323,3928050.0,249749.0,1477821.0,26871.0,13610.0,en,2019-11-20
324,3866169.0,246946.0,1458654.0,26830.0,13349.0,en,2019-11-21
325,3868561.0,251263.0,1484802.0,27227.0,12455.0,en,2019-11-22
326,3749806.0,253234.0,1415816.0,25968.0,11699.0,en,2019-11-23
327,4136292.0,282558.0,1553008.0,27915.0,13238.0,en,2019-11-24
328,4039505.0,271013.0,1523005.0,27385.0,12448.0,en,2019-11-25
329,3803253.0,251911.0,1414296.0,28633.0,13919.0,en,2019-11-26
330,3801036.0,261257.0,1434414.0,27373.0,13011.0,en,2019-11-27
331,3805741.0,266743.0,1446690.0,30209.0,14979.0,en,2019-11-28
332,3868042.0,287546.0,1463088.0,31039.0,15510.0,en,2019-11-29
333,4047541.0,295205.0,1527369.0,32682.0,14893.0,en,2019-11-30
334,4253279.0,296115.0,1575051.0,31384.0,13314.0,en,2019-12-01
335,4100261.0,285986.0,1515810.0,29611.0,13084.0,en,2019-12-02
336,4086452.0,296619.0,1521168.0,29812.0,13232.0,en,2019-12-03
337,3935807.0,293047.0,1471756.0,27303.0,13245.0,en,2019-12-04
338,3855397.0,269930.0,1442677.0,27482.0,13191.0,en,2019-12-05
339,3709977.0,263152.0,1396961.0,25960.0,12058.0,en,2019-12-06
340,3888535.0,266467.0,1512171.0,24849.0,11237.0,en,2019-12-07
341,4112478.0,280751.0,1550907.0,26415.0,12084.0,en,2019-12-08
342,3998659.0,298927.0,1475454.0,27538.0,13488.0,en,2019-12-09
343,3912351.0,284399.0,1418692.0,26164.0,13131.0,en,2019-12-10
344,3998256.0,278479.0,1430351.0,25551.0,13024.0,en,2019-12-11
345,3918933.0,250271.0,1363212.0,25918.0,12458.0,en,2019-12-12
346,4188499.0,269955.0,1458808.0,26438.0,11952.0,en,2019-12-13
347,3907008.0,264854.0,1389185.0,25602.0,10867.0,en,2019-12-14
348,4122672.0,273816.0,1470355.0,26112.0,12724.0,en,2019-12-15
349,4054309.0,272690.0,1452528.0,27213.0,12465.0,en,2019-12-16
350,4379671.0,296982.0,1565446.0,32668.0,13986.0,en,2019-12-17
351,4314678.0,276943.0,1510060.0,30065.0,13743.0,en,2019-12-18
352,3822286.0,251980.0,1337691.0,26124.0,12323.0,en,2019-12-19
353,3900256.0,251056.0,1308444.0,25292.0,12086.0,en,2019-12-20
354,4242965.0,262432.0,1331713.0,28253.0,10620.0,en,2019-12-21
355,4647413.0,273116.0,1426043.0,25666.0,11300.0,en,2019-12-22
356,4471841.0,272715.0,1435067.0,27678.0,11895.0,en,2019-12-23
357,4213324.0,258406.0,1396767.0,27174.0,12545.0,en,2019-12-24
358,4461046.0,277630.0,1476065.0,31659.0,15666.0,en,2019-12-25
359,4575689.0,298332.0,1540294.0,33703.0,15940.0,en,2019-12-26
360,4599545.0,294002.0,1564269.0,31364.0,14244.0,en,2019-12-27
361,4365997.0,290470.0,1514364.0,29741.0,12838.0,en,2019-12-28
362,4370518.0,298818.0,1497962.0,29795.0,12761.0,en,2019-12-29
363,4315955.0,295824.0,1489622.0,30573.0,12869.0,en,2019-12-30
364,3958457.0,270125.0,1394336.0,30923.0,14343.0,en,2019-12-31
