,single_player_video_game,co_op_mode,multiplayer_video_game,lang,dates
64,372899.0,28889.0,138103.0,ja,2019-03-06
65,354870.0,27172.0,130645.0,ja,2019-03-07
66,360276.0,26517.0,126580.0,ja,2019-03-08
67,402741.0,30414.0,139824.0,ja,2019-03-09
68,411803.0,30161.0,141889.0,ja,2019-03-10
69,354548.0,26163.0,125229.0,ja,2019-03-11
70,365499.0,27324.0,129715.0,ja,2019-03-12
71,348187.0,25877.0,120225.0,ja,2019-03-13
72,322623.0,23723.0,111086.0,ja,2019-03-14
73,321894.0,24058.0,113188.0,ja,2019-03-15
74,368584.0,26628.0,126465.0,ja,2019-03-16
75,379823.0,27344.0,128279.0,ja,2019-03-17
76,323603.0,24080.0,111530.0,ja,2019-03-18
77,327785.0,24452.0,116026.0,ja,2019-03-19
78,327670.0,24443.0,114317.0,ja,2019-03-20
79,368868.0,27897.0,128278.0,ja,2019-03-21
80,320377.0,24757.0,112300.0,ja,2019-03-22
81,377391.0,27205.0,129846.0,ja,2019-03-23
82,370620.0,26009.0,126092.0,ja,2019-03-24
83,329182.0,23434.0,115179.0,ja,2019-03-25
84,326919.0,22772.0,114271.0,ja,2019-03-26
85,309562.0,22976.0,109239.0,ja,2019-03-27
86,312520.0,25741.0,111367.0,ja,2019-03-28
87,329435.0,27864.0,118546.0,ja,2019-03-29
88,423335.0,28520.0,130584.0,ja,2019-03-30
89,372488.0,27245.0,123102.0,ja,2019-03-31
90,309772.0,30449.0,111300.0,ja,2019-04-01
91,320685.0,24695.0,108972.0,ja,2019-04-02
92,343155.0,24245.0,111952.0,ja,2019-04-03
93,338392.0,24551.0,109062.0,ja,2019-04-04
94,335464.0,23340.0,111147.0,ja,2019-04-05
95,377721.0,25435.0,124620.0,ja,2019-04-06
96,371910.0,24261.0,121853.0,ja,2019-04-07
97,319824.0,22266.0,106756.0,ja,2019-04-08
98,298817.0,20967.0,101968.0,ja,2019-04-09
99,306954.0,21081.0,103598.0,ja,2019-04-10
100,314307.0,21874.0,110425.0,ja,2019-04-11
101,311359.0,20971.0,110119.0,ja,2019-04-12
102,366040.0,24193.0,122864.0,ja,2019-04-13
103,395379.0,26824.0,133162.0,ja,2019-04-14
104,307569.0,21822.0,106029.0,ja,2019-04-15
105,299945.0,22450.0,104602.0,ja,2019-04-16
106,322246.0,25046.0,112631.0,ja,2019-04-17
107,339651.0,25649.0,120264.0,ja,2019-04-18
108,334990.0,24892.0,115445.0,ja,2019-04-19
109,390671.0,28198.0,131993.0,ja,2019-04-20
110,392801.0,29147.0,132699.0,ja,2019-04-21
111,370009.0,26115.0,140830.0,ja,2019-04-22
112,339194.0,24082.0,121958.0,ja,2019-04-23
113,353741.0,24088.0,124131.0,ja,2019-04-24
114,342436.0,24585.0,117903.0,ja,2019-04-25
115,329782.0,23439.0,112092.0,ja,2019-04-26
116,369267.0,25647.0,120919.0,ja,2019-04-27
117,378506.0,26080.0,123642.0,ja,2019-04-28
118,388582.0,27192.0,131834.0,ja,2019-04-29
119,395296.0,27921.0,134985.0,ja,2019-04-30
120,398999.0,27780.0,132517.0,ja,2019-05-01
121,398705.0,27985.0,133896.0,ja,2019-05-02
122,406833.0,28188.0,132638.0,ja,2019-05-03
123,414148.0,28801.0,136360.0,ja,2019-05-04
124,439104.0,30228.0,143708.0,ja,2019-05-05
125,451487.0,30265.0,146142.0,ja,2019-05-06
126,349946.0,23908.0,114025.0,ja,2019-05-07
127,334565.0,23819.0,117456.0,ja,2019-05-08
128,325614.0,22481.0,112651.0,ja,2019-05-09
129,362085.0,24252.0,124164.0,ja,2019-05-10
130,406389.0,27438.0,138835.0,ja,2019-05-11
131,407699.0,28875.0,138684.0,ja,2019-05-12
132,348399.0,24527.0,122074.0,ja,2019-05-13
133,346504.0,23962.0,120560.0,ja,2019-05-14
134,340345.0,23244.0,120509.0,ja,2019-05-15
135,354529.0,24117.0,120295.0,ja,2019-05-16
136,365714.0,25133.0,118546.0,ja,2019-05-17
137,393368.0,28077.0,135783.0,ja,2019-05-18
138,405900.0,27969.0,145519.0,ja,2019-05-19
139,340119.0,23640.0,120175.0,ja,2019-05-20
140,336757.0,23358.0,118132.0,ja,2019-05-21
141,325010.0,22847.0,113902.0,ja,2019-05-22
142,317993.0,22834.0,112094.0,ja,2019-05-23
143,320691.0,22314.0,114748.0,ja,2019-05-24
144,383121.0,26983.0,128862.0,ja,2019-05-25
145,364380.0,24752.0,123734.0,ja,2019-05-26
146,338177.0,22223.0,116797.0,ja,2019-05-27
147,322782.0,22035.0,111836.0,ja,2019-05-28
148,320370.0,22184.0,113513.0,ja,2019-05-29
149,318598.0,23197.0,116997.0,ja,2019-05-30
150,343518.0,22856.0,137670.0,ja,2019-05-31
151,355201.0,25764.0,126534.0,ja,2019-06-01
152,377213.0,25663.0,132537.0,ja,2019-06-02
153,325046.0,22072.0,115353.0,ja,2019-06-03
154,342043.0,24859.0,126662.0,ja,2019-06-04
155,329545.0,24697.0,128952.0,ja,2019-06-05
156,330415.0,24690.0,123674.0,ja,2019-06-06
157,364248.0,26902.0,134129.0,ja,2019-06-07
158,404797.0,35748.0,150421.0,ja,2019-06-08
159,400954.0,29627.0,145122.0,ja,2019-06-09
160,378181.0,30304.0,138737.0,ja,2019-06-10
161,454759.0,36887.0,154675.0,ja,2019-06-11
162,519017.0,43706.0,181700.0,ja,2019-06-12
163,396003.0,33162.0,142879.0,ja,2019-06-13
164,378412.0,29798.0,134919.0,ja,2019-06-14
165,440271.0,33928.0,155750.0,ja,2019-06-15
166,427107.0,32058.0,150625.0,ja,2019-06-16
167,351975.0,26717.0,128679.0,ja,2019-06-17
168,342146.0,25885.0,126886.0,ja,2019-06-18
169,344627.0,24590.0,130817.0,ja,2019-06-19
170,331711.0,23792.0,122416.0,ja,2019-06-20
171,343423.0,23620.0,124960.0,ja,2019-06-21
172,402609.0,28492.0,146845.0,ja,2019-06-22
173,418040.0,27402.0,155483.0,ja,2019-06-23
174,357707.0,25584.0,138546.0,ja,2019-06-24
175,345494.0,23508.0,127665.0,ja,2019-06-25
176,342461.0,23250.0,124879.0,ja,2019-06-26
177,339522.0,23441.0,124412.0,ja,2019-06-27
178,367920.0,22573.0,122057.0,ja,2019-06-28
179,409692.0,26715.0,138671.0,ja,2019-06-29
180,408253.0,26332.0,142140.0,ja,2019-06-30
181,332572.0,22213.0,123258.0,ja,2019-07-01
182,346385.0,22209.0,121444.0,ja,2019-07-02
183,331875.0,21569.0,113610.0,ja,2019-07-03
184,333831.0,22385.0,116853.0,ja,2019-07-04
185,454101.0,22022.0,115109.0,ja,2019-07-05
186,454849.0,25382.0,141296.0,ja,2019-07-06
187,427599.0,25375.0,146202.0,ja,2019-07-07
188,352908.0,22429.0,124970.0,ja,2019-07-08
189,336887.0,21655.0,120760.0,ja,2019-07-09
190,335554.0,21794.0,120334.0,ja,2019-07-10
191,332765.0,21989.0,121893.0,ja,2019-07-11
192,385077.0,23360.0,123300.0,ja,2019-07-12
193,396259.0,25173.0,133125.0,ja,2019-07-13
194,426085.0,27479.0,144393.0,ja,2019-07-14
195,416602.0,27392.0,140356.0,ja,2019-07-15
196,349093.0,23647.0,120647.0,ja,2019-07-16
197,328057.0,21963.0,114231.0,ja,2019-07-17
198,314729.0,21169.0,110853.0,ja,2019-07-18
199,458374.0,21385.0,114448.0,ja,2019-07-19
200,379134.0,24497.0,125869.0,ja,2019-07-20
201,374619.0,25780.0,128099.0,ja,2019-07-21
202,325742.0,22439.0,114138.0,ja,2019-07-22
203,326539.0,21967.0,112104.0,ja,2019-07-23
204,333370.0,21743.0,115049.0,ja,2019-07-24
205,324189.0,20622.0,110178.0,ja,2019-07-25
206,322370.0,20770.0,107017.0,ja,2019-07-26
207,378231.0,24604.0,121973.0,ja,2019-07-27
208,386571.0,25163.0,125337.0,ja,2019-07-28
209,348697.0,22883.0,116589.0,ja,2019-07-29
210,337694.0,22624.0,113291.0,ja,2019-07-30
211,336659.0,22131.0,118703.0,ja,2019-07-31
212,341460.0,22666.0,120246.0,ja,2019-08-01
213,331563.0,20815.0,106740.0,ja,2019-08-02
214,358144.0,22749.0,113699.0,ja,2019-08-03
215,378183.0,24458.0,122488.0,ja,2019-08-04
216,340459.0,22078.0,117323.0,ja,2019-08-05
217,344943.0,21464.0,118297.0,ja,2019-08-06
218,327061.0,21454.0,111228.0,ja,2019-08-07
219,348035.0,22236.0,114733.0,ja,2019-08-08
220,359363.0,21467.0,130836.0,ja,2019-08-09
221,398550.0,23542.0,150639.0,ja,2019-08-10
222,384431.0,23966.0,131927.0,ja,2019-08-11
223,398710.0,24500.0,132783.0,ja,2019-08-12
224,391107.0,25890.0,134295.0,ja,2019-08-13
225,415169.0,26267.0,138151.0,ja,2019-08-14
226,426438.0,29044.0,141869.0,ja,2019-08-15
227,394432.0,25466.0,131386.0,ja,2019-08-16
228,390164.0,25403.0,131676.0,ja,2019-08-17
229,399262.0,26688.0,135491.0,ja,2019-08-18
230,353908.0,23325.0,124000.0,ja,2019-08-19
231,346960.0,23492.0,120906.0,ja,2019-08-20
232,357708.0,22936.0,118790.0,ja,2019-08-21
233,335443.0,23196.0,116390.0,ja,2019-08-22
234,367963.0,23593.0,147141.0,ja,2019-08-23
235,369678.0,25469.0,132386.0,ja,2019-08-24
236,379665.0,26413.0,134146.0,ja,2019-08-25
237,339203.0,24089.0,122934.0,ja,2019-08-26
238,330879.0,24175.0,121528.0,ja,2019-08-27
239,329062.0,23632.0,118425.0,ja,2019-08-28
240,345619.0,24207.0,117838.0,ja,2019-08-29
241,336028.0,23091.0,118019.0,ja,2019-08-30
242,361393.0,25001.0,122920.0,ja,2019-08-31
243,369564.0,26506.0,132824.0,ja,2019-09-01
244,321639.0,22612.0,112607.0,ja,2019-09-02
245,366263.0,24292.0,117755.0,ja,2019-09-03
246,366943.0,24041.0,125161.0,ja,2019-09-04
247,388659.0,28033.0,140136.0,ja,2019-09-05
248,349989.0,24928.0,122074.0,ja,2019-09-06
249,376560.0,28412.0,132313.0,ja,2019-09-07
250,385456.0,28498.0,135296.0,ja,2019-09-08
251,347304.0,25445.0,130238.0,ja,2019-09-09
252,328962.0,25538.0,118584.0,ja,2019-09-10
253,331680.0,23604.0,115058.0,ja,2019-09-11
254,370390.0,24766.0,119812.0,ja,2019-09-12
255,383832.0,26173.0,119040.0,ja,2019-09-13
256,377597.0,28072.0,130348.0,ja,2019-09-14
257,403067.0,31054.0,139320.0,ja,2019-09-15
258,406855.0,30221.0,143310.0,ja,2019-09-16
259,335704.0,25449.0,118917.0,ja,2019-09-17
260,330279.0,24260.0,119872.0,ja,2019-09-18
261,327714.0,24318.0,116857.0,ja,2019-09-19
262,326750.0,23550.0,114064.0,ja,2019-09-20
263,387440.0,28583.0,133007.0,ja,2019-09-21
264,423370.0,30309.0,150930.0,ja,2019-09-22
265,434381.0,30470.0,153994.0,ja,2019-09-23
266,354721.0,25512.0,128407.0,ja,2019-09-24
267,334420.0,24174.0,127180.0,ja,2019-09-25
268,335381.0,23109.0,124528.0,ja,2019-09-26
269,333598.0,22557.0,121627.0,ja,2019-09-27
270,449343.0,25932.0,131157.0,ja,2019-09-28
271,420763.0,27237.0,141538.0,ja,2019-09-29
272,334593.0,21634.0,114047.0,ja,2019-09-30
273,326773.0,22180.0,113775.0,ja,2019-10-01
274,338299.0,21630.0,120023.0,ja,2019-10-02
275,343452.0,22408.0,117624.0,ja,2019-10-03
276,469261.0,23546.0,143173.0,ja,2019-10-04
277,423765.0,25950.0,142056.0,ja,2019-10-05
278,430350.0,26072.0,143547.0,ja,2019-10-06
279,356008.0,22584.0,123869.0,ja,2019-10-07
280,346919.0,23100.0,122161.0,ja,2019-10-08
281,328840.0,21567.0,114324.0,ja,2019-10-09
282,315218.0,20448.0,109902.0,ja,2019-10-10
283,334233.0,21543.0,118436.0,ja,2019-10-11
284,426933.0,28761.0,145160.0,ja,2019-10-12
285,406188.0,33161.0,151078.0,ja,2019-10-13
286,412714.0,27988.0,146438.0,ja,2019-10-14
287,336234.0,22906.0,123993.0,ja,2019-10-15
288,326952.0,22366.0,113208.0,ja,2019-10-16
289,311619.0,21529.0,110585.0,ja,2019-10-17
290,323846.0,23136.0,112638.0,ja,2019-10-18
291,392066.0,28163.0,133513.0,ja,2019-10-19
292,373934.0,26190.0,130552.0,ja,2019-10-20
293,366486.0,26251.0,129113.0,ja,2019-10-21
294,434741.0,27902.0,144582.0,ja,2019-10-22
295,352118.0,23117.0,124224.0,ja,2019-10-23
296,333065.0,22497.0,124150.0,ja,2019-10-24
297,339278.0,24763.0,132138.0,ja,2019-10-25
298,372868.0,27762.0,144551.0,ja,2019-10-26
299,402901.0,29227.0,159592.0,ja,2019-10-27
300,364146.0,24728.0,145184.0,ja,2019-10-28
301,355200.0,25061.0,139557.0,ja,2019-10-29
302,331320.0,23496.0,123650.0,ja,2019-10-30
303,327893.0,22279.0,120695.0,ja,2019-10-31
304,333110.0,24213.0,123428.0,ja,2019-11-01
305,388348.0,32018.0,146179.0,ja,2019-11-02
306,416982.0,28613.0,161138.0,ja,2019-11-03
307,400562.0,28189.0,151081.0,ja,2019-11-04
308,336630.0,23659.0,129826.0,ja,2019-11-05
309,326181.0,22811.0,123728.0,ja,2019-11-06
310,319989.0,22311.0,122408.0,ja,2019-11-07
311,330523.0,22329.0,125562.0,ja,2019-11-08
312,378993.0,25746.0,144245.0,ja,2019-11-09
313,380079.0,25802.0,144394.0,ja,2019-11-10
314,343765.0,23067.0,130363.0,ja,2019-11-11
315,331785.0,21460.0,126744.0,ja,2019-11-12
316,330290.0,21685.0,122617.0,ja,2019-11-13
317,324811.0,21532.0,125185.0,ja,2019-11-14
318,329615.0,21305.0,128394.0,ja,2019-11-15
319,380779.0,24137.0,161931.0,ja,2019-11-16
320,362912.0,22948.0,146286.0,ja,2019-11-17
321,336255.0,21597.0,131471.0,ja,2019-11-18
322,323114.0,21227.0,126269.0,ja,2019-11-19
323,308903.0,20170.0,119528.0,ja,2019-11-20
324,313210.0,20161.0,122824.0,ja,2019-11-21
325,318064.0,21019.0,121916.0,ja,2019-11-22
326,373718.0,25352.0,143780.0,ja,2019-11-23
327,368094.0,24486.0,139474.0,ja,2019-11-24
328,328319.0,21952.0,125229.0,ja,2019-11-25
329,323646.0,21626.0,121527.0,ja,2019-11-26
330,324707.0,21045.0,120233.0,ja,2019-11-27
331,317920.0,21856.0,116403.0,ja,2019-11-28
332,308773.0,20735.0,113295.0,ja,2019-11-29
333,330727.0,23605.0,123572.0,ja,2019-11-30
334,351399.0,22524.0,126454.0,ja,2019-12-01
335,323217.0,21721.0,116977.0,ja,2019-12-02
336,323490.0,21407.0,120387.0,ja,2019-12-03
337,308333.0,21412.0,111492.0,ja,2019-12-04
338,313398.0,22893.0,119967.0,ja,2019-12-05
339,312601.0,21349.0,113944.0,ja,2019-12-06
340,354007.0,24958.0,128136.0,ja,2019-12-07
341,348963.0,24025.0,128218.0,ja,2019-12-08
342,318394.0,21436.0,115068.0,ja,2019-12-09
343,320416.0,22505.0,116077.0,ja,2019-12-10
344,332322.0,23960.0,115052.0,ja,2019-12-11
345,351439.0,22570.0,113459.0,ja,2019-12-12
346,378680.0,22376.0,111554.0,ja,2019-12-13
347,363014.0,23846.0,121170.0,ja,2019-12-14
348,361070.0,23179.0,122653.0,ja,2019-12-15
349,327717.0,21178.0,114362.0,ja,2019-12-16
350,343568.0,22450.0,118708.0,ja,2019-12-17
351,320517.0,21403.0,114916.0,ja,2019-12-18
352,311179.0,21384.0,109782.0,ja,2019-12-19
353,324494.0,23109.0,114204.0,ja,2019-12-20
354,350154.0,24572.0,122208.0,ja,2019-12-21
355,355739.0,24234.0,124244.0,ja,2019-12-22
356,313494.0,21911.0,111055.0,ja,2019-12-23
357,300640.0,20948.0,105800.0,ja,2019-12-24
358,300257.0,21119.0,108063.0,ja,2019-12-25
359,308229.0,22759.0,109390.0,ja,2019-12-26
360,320997.0,21693.0,114274.0,ja,2019-12-27
361,356171.0,23018.0,124290.0,ja,2019-12-28
362,365748.0,23996.0,125215.0,ja,2019-12-29
363,361925.0,24656.0,128957.0,ja,2019-12-30
364,320560.0,23064.0,113528.0,ja,2019-12-31
365,340640.0,23721.0,122856.0,ja,2020-01-01
366,366653.0,28487.0,134016.0,ja,2020-01-02
367,380021.0,26799.0,135792.0,ja,2020-01-03
368,418191.0,28593.0,142970.0,ja,2020-01-04
369,394430.0,27540.0,139272.0,ja,2020-01-05
370,352992.0,23058.0,119300.0,ja,2020-01-06
371,345039.0,24081.0,122225.0,ja,2020-01-07
372,328769.0,23856.0,116576.0,ja,2020-01-08
373,335119.0,23740.0,120208.0,ja,2020-01-09
374,334856.0,23840.0,121817.0,ja,2020-01-10
375,381214.0,26934.0,141806.0,ja,2020-01-11
376,389969.0,32642.0,142440.0,ja,2020-01-12
377,396394.0,30600.0,143657.0,ja,2020-01-13
378,342731.0,25956.0,122760.0,ja,2020-01-14
379,344738.0,24687.0,121247.0,ja,2020-01-15
380,357250.0,25871.0,123257.0,ja,2020-01-16
381,352082.0,26630.0,121636.0,ja,2020-01-17
382,399413.0,28331.0,135856.0,ja,2020-01-18
383,409572.0,27886.0,137557.0,ja,2020-01-19
384,362957.0,23590.0,123698.0,ja,2020-01-20
385,367187.0,24666.0,125966.0,ja,2020-01-21
386,358178.0,24140.0,123585.0,ja,2020-01-22
387,353979.0,23691.0,120207.0,ja,2020-01-23
388,348441.0,23835.0,120470.0,ja,2020-01-24
389,395441.0,28140.0,134709.0,ja,2020-01-25
390,417700.0,28060.0,138418.0,ja,2020-01-26
391,373327.0,25023.0,127634.0,ja,2020-01-27
392,368053.0,25111.0,128401.0,ja,2020-01-28
393,353366.0,23902.0,122444.0,ja,2020-01-29
394,340858.0,23841.0,122933.0,ja,2020-01-30
395,353308.0,26069.0,128267.0,ja,2020-01-31
396,401505.0,26727.0,149141.0,ja,2020-02-01
397,391151.0,26715.0,137899.0,ja,2020-02-02
398,336414.0,26231.0,120643.0,ja,2020-02-03
399,331410.0,23479.0,118311.0,ja,2020-02-04
400,335004.0,24019.0,122127.0,ja,2020-02-05
401,319839.0,22676.0,114655.0,ja,2020-02-06
402,335171.0,23707.0,119574.0,ja,2020-02-07
403,370742.0,26984.0,132736.0,ja,2020-02-08
404,383506.0,25833.0,139435.0,ja,2020-02-09
405,355124.0,23778.0,124527.0,ja,2020-02-10
406,390208.0,25931.0,135409.0,ja,2020-02-11
407,332524.0,23052.0,117309.0,ja,2020-02-12
408,321022.0,22705.0,114719.0,ja,2020-02-13
409,327124.0,24513.0,116985.0,ja,2020-02-14
410,372097.0,26655.0,129987.0,ja,2020-02-15
411,432588.0,28462.0,142340.0,ja,2020-02-16
412,334603.0,24121.0,117898.0,ja,2020-02-17
413,320081.0,23674.0,115362.0,ja,2020-02-18
414,320879.0,24237.0,114179.0,ja,2020-02-19
415,325338.0,24778.0,113577.0,ja,2020-02-20
416,320803.0,23282.0,113195.0,ja,2020-02-21
417,362399.0,26125.0,127934.0,ja,2020-02-22
418,400158.0,27957.0,136434.0,ja,2020-02-23
419,392252.0,28240.0,135748.0,ja,2020-02-24
420,332524.0,23188.0,115132.0,ja,2020-02-25
421,327000.0,24873.0,117567.0,ja,2020-02-26
422,309472.0,22687.0,110618.0,ja,2020-02-27
423,359926.0,22753.0,110215.0,ja,2020-02-28
424,447647.0,37074.0,155265.0,ja,2020-02-29
425,450217.0,35031.0,158193.0,ja,2020-03-01
426,372248.0,28736.0,130681.0,ja,2020-03-02
427,364821.0,27430.0,127791.0,ja,2020-03-03
428,376245.0,26477.0,128716.0,ja,2020-03-04
429,367671.0,25961.0,129712.0,ja,2020-03-05
430,373464.0,26620.0,129975.0,ja,2020-03-06
431,432891.0,30611.0,146660.0,ja,2020-03-07
432,443557.0,31289.0,152966.0,ja,2020-03-08
433,370923.0,26520.0,129178.0,ja,2020-03-09
434,372653.0,26670.0,130756.0,ja,2020-03-10
435,368027.0,27294.0,131126.0,ja,2020-03-11
436,369843.0,25028.0,120840.0,ja,2020-03-12
437,416622.0,24855.0,126693.0,ja,2020-03-13
438,429523.0,29640.0,144492.0,ja,2020-03-14
439,428616.0,29242.0,148858.0,ja,2020-03-15
440,373544.0,24472.0,132278.0,ja,2020-03-16
441,370048.0,27779.0,133000.0,ja,2020-03-17
442,366212.0,30806.0,140083.0,ja,2020-03-18
443,403243.0,30416.0,148071.0,ja,2020-03-19
444,431451.0,32184.0,161099.0,ja,2020-03-20
445,454128.0,32633.0,161527.0,ja,2020-03-21
446,445706.0,34430.0,163058.0,ja,2020-03-22
447,368544.0,26226.0,135365.0,ja,2020-03-23
448,361177.0,25871.0,130004.0,ja,2020-03-24
449,343498.0,24468.0,126981.0,ja,2020-03-25
450,345275.0,24044.0,126345.0,ja,2020-03-26
451,399463.0,27512.0,151021.0,ja,2020-03-27
452,446715.0,33754.0,165833.0,ja,2020-03-28
453,464919.0,32970.0,224830.0,ja,2020-03-29
454,346936.0,24421.0,135213.0,ja,2020-03-30
455,338707.0,25151.0,128220.0,ja,2020-03-31
456,350981.0,26145.0,128041.0,ja,2020-04-01
457,353420.0,28452.0,133798.0,ja,2020-04-02
458,405998.0,29245.0,147854.0,ja,2020-04-03
459,485494.0,36215.0,174739.0,ja,2020-04-04
460,497986.0,37868.0,179621.0,ja,2020-04-05
461,383566.0,30161.0,142248.0,ja,2020-04-06
462,379188.0,31254.0,142174.0,ja,2020-04-07
463,398653.0,31764.0,149143.0,ja,2020-04-08
464,424495.0,32034.0,149727.0,ja,2020-04-09
465,510516.0,35247.0,164199.0,ja,2020-04-10
466,577975.0,42877.0,187916.0,ja,2020-04-11
467,617833.0,43525.0,197663.0,ja,2020-04-12
468,498004.0,36075.0,165777.0,ja,2020-04-13
469,471821.0,35388.0,165137.0,ja,2020-04-14
470,469297.0,41932.0,166128.0,ja,2020-04-15
471,510850.0,44736.0,170591.0,ja,2020-04-16
472,524405.0,45221.0,184907.0,ja,2020-04-17
473,607649.0,53471.0,210093.0,ja,2020-04-18
474,581372.0,49635.0,204340.0,ja,2020-04-19
475,501155.0,40776.0,185779.0,ja,2020-04-20
476,512782.0,40153.0,204992.0,ja,2020-04-21
477,523309.0,41057.0,206988.0,ja,2020-04-22
478,488919.0,40564.0,194984.0,ja,2020-04-23
479,539374.0,51108.0,214532.0,ja,2020-04-24
480,636417.0,57382.0,241334.0,ja,2020-04-25
481,626354.0,55869.0,247491.0,ja,2020-04-26
482,543892.0,46372.0,216171.0,ja,2020-04-27
483,542382.0,46455.0,210689.0,ja,2020-04-28
484,582625.0,49887.0,232464.0,ja,2020-04-29
485,502058.0,42200.0,194326.0,ja,2020-04-30
486,537772.0,45923.0,205096.0,ja,2020-05-01
487,593795.0,49949.0,235387.0,ja,2020-05-02
488,641544.0,51485.0,249825.0,ja,2020-05-03
489,668024.0,52466.0,243668.0,ja,2020-05-04
490,664311.0,53933.0,247690.0,ja,2020-05-05
491,690566.0,54542.0,269619.0,ja,2020-05-06
492,555459.0,47158.0,218678.0,ja,2020-05-07
493,579127.0,43718.0,211533.0,ja,2020-05-08
494,640848.0,49618.0,244490.0,ja,2020-05-09
495,621234.0,46217.0,232939.0,ja,2020-05-10
496,496965.0,37994.0,194880.0,ja,2020-05-11
497,489282.0,37316.0,193518.0,ja,2020-05-12
498,477159.0,35858.0,191228.0,ja,2020-05-13
499,503235.0,37450.0,196535.0,ja,2020-05-14
500,532272.0,36636.0,207378.0,ja,2020-05-15
501,635723.0,44178.0,258110.0,ja,2020-05-16
502,592538.0,40983.0,236597.0,ja,2020-05-17
503,504887.0,36956.0,200089.0,ja,2020-05-18
504,489884.0,34989.0,191758.0,ja,2020-05-19
505,475618.0,33493.0,187578.0,ja,2020-05-20
506,472657.0,33254.0,183183.0,ja,2020-05-21
507,511449.0,35091.0,195810.0,ja,2020-05-22
508,584369.0,39767.0,234965.0,ja,2020-05-23
509,553600.0,38186.0,214149.0,ja,2020-05-24
510,463134.0,32440.0,178719.0,ja,2020-05-25
511,481163.0,35689.0,183451.0,ja,2020-05-26
512,501927.0,33844.0,183624.0,ja,2020-05-27
513,482496.0,33493.0,179096.0,ja,2020-05-28
514,465535.0,35629.0,173110.0,ja,2020-05-29
515,525610.0,39063.0,206496.0,ja,2020-05-30
