,indie_game,action_game,platform_game,adventure_game,sci-fi,role-playing_video_game,puzzle_video_game,dates,lang
296,4453.0,24854.0,19388.0,35197.0,7385.0,7577.0,5685.0,2019-10-24,it
297,4316.0,24327.0,18880.0,34573.0,7879.0,7386.0,5113.0,2019-10-25,it
298,4251.0,25571.0,27653.0,36748.0,7831.0,8128.0,5080.0,2019-10-26,it
299,4738.0,29951.0,23655.0,41213.0,9219.0,9475.0,5354.0,2019-10-27,it
300,4604.0,32459.0,18842.0,35666.0,9005.0,8733.0,5503.0,2019-10-28,it
301,4397.0,37228.0,20354.0,72644.0,8932.0,8220.0,5204.0,2019-10-29,it
302,4269.0,55000.0,17526.0,98307.0,8158.0,7873.0,5155.0,2019-10-30,it
303,4835.0,129086.0,17418.0,45864.0,7856.0,7665.0,5079.0,2019-10-31,it
304,5651.0,70387.0,21473.0,47423.0,10323.0,10354.0,6158.0,2019-11-01,it
305,5780.0,36089.0,21887.0,43419.0,10230.0,12633.0,6221.0,2019-11-02,it
306,5211.0,30597.0,22630.0,47856.0,10253.0,12512.0,5932.0,2019-11-03,it
307,4739.0,23975.0,16991.0,37021.0,8930.0,10050.0,5449.0,2019-11-04,it
308,4633.0,20707.0,15823.0,34636.0,8249.0,9437.0,5642.0,2019-11-05,it
309,4950.0,19309.0,15872.0,32820.0,8342.0,9097.0,5907.0,2019-11-06,it
310,4613.0,22896.0,16016.0,32519.0,8402.0,9460.0,5411.0,2019-11-07,it
311,4605.0,29067.0,16095.0,32304.0,8958.0,9788.0,5403.0,2019-11-08,it
312,5150.0,29694.0,17721.0,36764.0,9064.0,10721.0,5558.0,2019-11-09,it
313,4955.0,27131.0,19087.0,37006.0,8944.0,10658.0,5725.0,2019-11-10,it
314,4628.0,25173.0,15870.0,36268.0,8266.0,28152.0,5217.0,2019-11-11,it
315,4786.0,23698.0,17634.0,34186.0,8522.0,13738.0,5354.0,2019-11-12,it
316,4789.0,20881.0,16667.0,32667.0,8230.0,10581.0,5130.0,2019-11-13,it
317,4637.0,24561.0,16919.0,41680.0,8785.0,11752.0,5407.0,2019-11-14,it
318,4776.0,20037.0,16315.0,35548.0,8577.0,13137.0,5756.0,2019-11-15,it
319,5109.0,21616.0,17720.0,44625.0,8487.0,14991.0,6024.0,2019-11-16,it
320,5203.0,22411.0,19941.0,45337.0,11048.0,14858.0,6079.0,2019-11-17,it
321,4760.0,18688.0,15625.0,41975.0,8835.0,18191.0,6036.0,2019-11-18,it
322,4471.0,17543.0,15178.0,35267.0,8771.0,12996.0,5775.0,2019-11-19,it
323,4669.0,29459.0,15862.0,54905.0,8427.0,11580.0,5912.0,2019-11-20,it
324,5164.0,19326.0,17274.0,36348.0,9804.0,11707.0,6042.0,2019-11-21,it
325,4509.0,20848.0,20592.0,51370.0,9360.0,11070.0,6394.0,2019-11-22,it
326,4927.0,18460.0,17721.0,39403.0,8715.0,11108.0,5979.0,2019-11-23,it
327,5278.0,20196.0,21397.0,42534.0,9934.0,12247.0,6267.0,2019-11-24,it
328,5001.0,17211.0,16236.0,63031.0,9461.0,14256.0,5657.0,2019-11-25,it
329,5916.0,17458.0,14531.0,39406.0,11608.0,11995.0,5467.0,2019-11-26,it
330,4493.0,14847.0,18407.0,32871.0,9175.0,9706.0,5543.0,2019-11-27,it
331,5012.0,15920.0,15337.0,31912.0,9261.0,9797.0,5454.0,2019-11-28,it
332,5194.0,18643.0,17804.0,38404.0,8684.0,9530.0,5222.0,2019-11-29,it
333,5246.0,17904.0,16197.0,35769.0,8766.0,10279.0,5450.0,2019-11-30,it
334,5800.0,19854.0,17689.0,40690.0,9827.0,11278.0,5583.0,2019-12-01,it
335,5064.0,15910.0,15060.0,38671.0,9366.0,11077.0,5487.0,2019-12-02,it
336,5133.0,17381.0,15585.0,51379.0,9388.0,10452.0,5653.0,2019-12-03,it
337,4840.0,15382.0,14946.0,35643.0,9366.0,9371.0,5559.0,2019-12-04,it
338,4779.0,16050.0,15177.0,33052.0,9127.0,8792.0,5509.0,2019-12-05,it
339,4674.0,21397.0,17094.0,36788.0,8395.0,8888.0,5055.0,2019-12-06,it
340,4836.0,17733.0,14924.0,36054.0,8673.0,9282.0,4930.0,2019-12-07,it
341,5017.0,17293.0,16262.0,37853.0,8828.0,9907.0,5313.0,2019-12-08,it
342,4767.0,19832.0,14818.0,38600.0,9580.0,11963.0,5726.0,2019-12-09,it
343,4803.0,19651.0,15094.0,34086.0,8671.0,9665.0,5169.0,2019-12-10,it
344,4877.0,16931.0,14795.0,32695.0,8501.0,8757.0,5093.0,2019-12-11,it
345,4798.0,21290.0,15656.0,34514.0,8871.0,9547.0,6144.0,2019-12-12,it
346,5082.0,17674.0,16770.0,43671.0,8792.0,10532.0,5792.0,2019-12-13,it
347,4939.0,15893.0,15698.0,34564.0,8176.0,9137.0,5753.0,2019-12-14,it
348,6197.0,16603.0,18207.0,37739.0,8734.0,10015.0,7181.0,2019-12-15,it
349,4992.0,14415.0,38047.0,33222.0,8466.0,9325.0,5836.0,2019-12-16,it
350,5286.0,14565.0,20532.0,34087.0,9142.0,9466.0,6289.0,2019-12-17,it
351,5048.0,13511.0,15774.0,30950.0,8266.0,8874.0,5942.0,2019-12-18,it
352,4852.0,12927.0,17399.0,31984.0,8290.0,8965.0,8512.0,2019-12-19,it
353,5620.0,35596.0,15717.0,31495.0,8780.0,9614.0,6637.0,2019-12-20,it
354,6533.0,17286.0,16936.0,33198.0,8705.0,9709.0,7160.0,2019-12-21,it
355,7141.0,14650.0,17720.0,36120.0,9081.0,10421.0,7234.0,2019-12-22,it
356,6829.0,14285.0,17497.0,51095.0,9379.0,10035.0,6202.0,2019-12-23,it
357,5717.0,24040.0,15570.0,37766.0,7904.0,9264.0,6115.0,2019-12-24,it
358,5902.0,24111.0,18295.0,36818.0,8114.0,9798.0,7489.0,2019-12-25,it
359,6705.0,16672.0,24277.0,41448.0,9643.0,11199.0,7828.0,2019-12-26,it
360,6970.0,16579.0,20704.0,42953.0,9790.0,11518.0,7553.0,2019-12-27,it
361,6910.0,15701.0,19590.0,39664.0,9489.0,10939.0,7200.0,2019-12-28,it
362,7359.0,15974.0,20854.0,41166.0,9813.0,10955.0,9365.0,2019-12-29,it
363,7484.0,15366.0,18209.0,39109.0,10000.0,10516.0,7135.0,2019-12-30,it
364,5604.0,15130.0,22147.0,32337.0,7559.0,8523.0,6075.0,2019-12-31,it
365,6099.0,17864.0,21504.0,42509.0,9463.0,9895.0,8251.0,2020-01-01,it
366,6974.0,18431.0,24926.0,45676.0,10503.0,12293.0,7382.0,2020-01-02,it
367,7017.0,18190.0,20762.0,43880.0,10206.0,11383.0,6828.0,2020-01-03,it
368,6970.0,16376.0,19931.0,42794.0,10242.0,11378.0,6745.0,2020-01-04,it
369,6571.0,16320.0,24845.0,42505.0,10054.0,11579.0,7260.0,2020-01-05,it
370,6263.0,16191.0,23546.0,45048.0,10458.0,10910.0,10053.0,2020-01-06,it
371,6403.0,14638.0,17564.0,36877.0,9646.0,10057.0,6625.0,2020-01-07,it
372,5316.0,13213.0,16291.0,33797.0,8925.0,9029.0,6031.0,2020-01-08,it
373,6762.0,13375.0,21301.0,36019.0,8757.0,9788.0,6670.0,2020-01-09,it
374,5909.0,13819.0,16939.0,33708.0,8525.0,9686.0,6312.0,2020-01-10,it
375,5552.0,15032.0,17883.0,34515.0,8144.0,9801.0,5954.0,2020-01-11,it
376,5926.0,17528.0,23083.0,44515.0,9521.0,10569.0,7767.0,2020-01-12,it
377,5577.0,14494.0,18436.0,37026.0,8980.0,9939.0,6219.0,2020-01-13,it
378,5196.0,13817.0,16705.0,36294.0,9467.0,9578.0,5773.0,2020-01-14,it
379,5583.0,13315.0,15234.0,33653.0,8665.0,9878.0,5380.0,2020-01-15,it
380,5388.0,17456.0,20232.0,38970.0,10378.0,8883.0,5669.0,2020-01-16,it
381,5368.0,14211.0,16317.0,32232.0,8688.0,8916.0,5633.0,2020-01-17,it
382,5387.0,13906.0,16854.0,34388.0,8978.0,9551.0,5452.0,2020-01-18,it
383,5779.0,16568.0,21327.0,38504.0,9456.0,10656.0,7644.0,2020-01-19,it
384,5684.0,14044.0,16244.0,34351.0,9362.0,9605.0,5795.0,2020-01-20,it
385,5355.0,12876.0,15616.0,31882.0,9234.0,9923.0,5804.0,2020-01-21,it
386,5410.0,12309.0,14945.0,32337.0,10500.0,8621.0,6057.0,2020-01-22,it
387,5562.0,14870.0,19096.0,36256.0,8867.0,9164.0,6561.0,2020-01-23,it
388,5765.0,13368.0,16266.0,32271.0,9869.0,9050.0,6724.0,2020-01-24,it
389,6701.0,13793.0,17326.0,33278.0,9900.0,9300.0,6296.0,2020-01-25,it
390,6002.0,15403.0,20307.0,36942.0,9772.0,9411.0,5549.0,2020-01-26,it
391,5818.0,12197.0,14592.0,29738.0,9703.0,8766.0,5229.0,2020-01-27,it
392,5916.0,15469.0,15064.0,35889.0,9400.0,9008.0,6584.0,2020-01-28,it
393,6256.0,16831.0,14392.0,30303.0,11118.0,9113.0,6227.0,2020-01-29,it
394,5993.0,13921.0,18296.0,31963.0,10084.0,8762.0,6543.0,2020-01-30,it
395,6384.0,13278.0,15318.0,30983.0,9511.0,9709.0,6981.0,2020-01-31,it
396,6119.0,15520.0,16777.0,31513.0,9403.0,9734.0,5977.0,2020-02-01,it
397,6599.0,14631.0,17563.0,34791.0,10120.0,10375.0,6515.0,2020-02-02,it
398,16312.0,12767.0,14666.0,29802.0,9219.0,19615.0,6046.0,2020-02-03,it
399,7683.0,13073.0,14709.0,29188.0,9702.0,10793.0,5685.0,2020-02-04,it
400,5539.0,13721.0,14998.0,29551.0,9742.0,8947.0,5846.0,2020-02-05,it
401,4980.0,12187.0,16020.0,27044.0,8712.0,8066.0,5431.0,2020-02-06,it
402,4931.0,12152.0,14357.0,26556.0,8550.0,7843.0,5264.0,2020-02-07,it
403,4974.0,13395.0,14809.0,28352.0,8699.0,8170.0,5195.0,2020-02-08,it
404,5196.0,12748.0,16676.0,30614.0,11529.0,8834.0,5720.0,2020-02-09,it
405,5333.0,13047.0,15690.0,29891.0,9696.0,8401.0,5340.0,2020-02-10,it
406,5272.0,12746.0,15188.0,29248.0,9305.0,8597.0,5298.0,2020-02-11,it
407,5178.0,12648.0,14360.0,28403.0,9069.0,8471.0,7435.0,2020-02-12,it
408,5228.0,12613.0,14940.0,28530.0,8284.0,8672.0,5774.0,2020-02-13,it
409,5273.0,12796.0,15268.0,27454.0,8037.0,9153.0,5380.0,2020-02-14,it
410,5401.0,13911.0,17789.0,30446.0,8446.0,9740.0,5632.0,2020-02-15,it
411,5916.0,14943.0,19298.0,33635.0,11121.0,11125.0,6459.0,2020-02-16,it
412,5229.0,12942.0,16225.0,30201.0,9455.0,9667.0,5884.0,2020-02-17,it
413,5372.0,12853.0,16044.0,30505.0,8985.0,9936.0,5670.0,2020-02-18,it
414,5297.0,12240.0,14837.0,30501.0,8513.0,9333.0,5313.0,2020-02-19,it
415,5087.0,12511.0,14614.0,29756.0,8447.0,8938.0,5142.0,2020-02-20,it
416,5138.0,11948.0,13482.0,28617.0,7816.0,8479.0,4936.0,2020-02-21,it
417,5853.0,12992.0,14700.0,31814.0,7739.0,8616.0,5025.0,2020-02-22,it
418,6060.0,14496.0,15824.0,33934.0,11171.0,9833.0,6115.0,2020-02-23,it
419,6310.0,14208.0,13680.0,31826.0,8735.0,9224.0,4923.0,2020-02-24,it
420,6475.0,13904.0,14657.0,31513.0,8530.0,9522.0,5402.0,2020-02-25,it
421,6192.0,14688.0,15828.0,35008.0,8600.0,9912.0,5343.0,2020-02-26,it
422,5866.0,14669.0,16296.0,34237.0,8801.0,10608.0,5230.0,2020-02-27,it
423,6133.0,14120.0,15739.0,34088.0,8837.0,11585.0,5214.0,2020-02-28,it
424,6004.0,17553.0,16839.0,46038.0,10385.0,10767.0,5005.0,2020-02-29,it
425,6787.0,18002.0,18963.0,42645.0,10780.0,13384.0,5629.0,2020-03-01,it
426,6180.0,19202.0,17224.0,36915.0,11277.0,15929.0,6053.0,2020-03-02,it
427,5793.0,17678.0,18072.0,35834.0,10632.0,14791.0,5854.0,2020-03-03,it
428,5875.0,15505.0,17331.0,32437.0,9516.0,12611.0,4799.0,2020-03-04,it
429,6801.0,14439.0,16911.0,36898.0,9504.0,13086.0,5262.0,2020-03-05,it
430,6842.0,14824.0,17174.0,37532.0,9583.0,12715.0,5647.0,2020-03-06,it
431,5925.0,16573.0,18259.0,48476.0,10289.0,12422.0,5125.0,2020-03-07,it
432,6407.0,14812.0,18209.0,38377.0,10424.0,12562.0,5115.0,2020-03-08,it
433,6999.0,14705.0,17891.0,38819.0,10128.0,12098.0,5271.0,2020-03-09,it
434,7414.0,14270.0,18670.0,39864.0,10500.0,11829.0,5114.0,2020-03-10,it
435,8156.0,14611.0,18475.0,40674.0,10647.0,12546.0,5347.0,2020-03-11,it
436,7801.0,15105.0,18528.0,42718.0,11336.0,12472.0,5641.0,2020-03-12,it
437,8023.0,17476.0,20161.0,47536.0,12826.0,13642.0,6113.0,2020-03-13,it
438,8959.0,20572.0,23634.0,64346.0,15508.0,15923.0,6681.0,2020-03-14,it
439,8944.0,21997.0,28019.0,62102.0,18782.0,15901.0,7122.0,2020-03-15,it
440,8115.0,18153.0,22459.0,68232.0,14055.0,14073.0,6244.0,2020-03-16,it
441,8017.0,18596.0,21254.0,75244.0,13312.0,14081.0,6190.0,2020-03-17,it
442,8242.0,21173.0,22265.0,72188.0,13480.0,14195.0,6386.0,2020-03-18,it
443,8060.0,18916.0,21936.0,61688.0,13905.0,14137.0,6560.0,2020-03-19,it
444,8803.0,18819.0,22593.0,58193.0,14426.0,14341.0,6785.0,2020-03-20,it
445,9103.0,21067.0,24207.0,64698.0,16032.0,15555.0,6939.0,2020-03-21,it
446,10183.0,24768.0,29968.0,72633.0,16824.0,16838.0,8216.0,2020-03-22,it
447,8929.0,21327.0,25026.0,83373.0,16102.0,15554.0,7235.0,2020-03-23,it
448,8731.0,23295.0,44699.0,94640.0,15186.0,15383.0,6938.0,2020-03-24,it
449,9021.0,24309.0,35438.0,74065.0,15561.0,15386.0,7205.0,2020-03-25,it
450,8490.0,24480.0,31019.0,67317.0,15452.0,16049.0,7478.0,2020-03-26,it
451,8543.0,24419.0,29311.0,64652.0,16168.0,16352.0,7657.0,2020-03-27,it
452,8231.0,26111.0,31049.0,68406.0,17406.0,17107.0,7543.0,2020-03-28,it
453,9021.0,28703.0,32182.0,78836.0,17086.0,17885.0,7842.0,2020-03-29,it
454,8591.0,24401.0,27190.0,92779.0,15825.0,17430.0,7875.0,2020-03-30,it
455,8321.0,23240.0,33748.0,99449.0,15776.0,18047.0,8092.0,2020-03-31,it
456,8233.0,22422.0,29305.0,70468.0,15963.0,18470.0,8473.0,2020-04-01,it
457,8651.0,22438.0,27757.0,70249.0,16023.0,65565.0,8244.0,2020-04-02,it
458,8308.0,22515.0,26554.0,63153.0,15041.0,25375.0,7332.0,2020-04-03,it
459,8777.0,25505.0,27851.0,68389.0,17506.0,20160.0,7557.0,2020-04-04,it
460,9090.0,26795.0,30315.0,75064.0,17217.0,22030.0,7972.0,2020-04-05,it
461,8398.0,22247.0,26688.0,68583.0,17580.0,24641.0,9544.0,2020-04-06,it
462,7964.0,26913.0,27338.0,68110.0,15744.0,22577.0,10350.0,2020-04-07,it
463,8071.0,23630.0,27997.0,66248.0,15850.0,22695.0,7648.0,2020-04-08,it
464,7614.0,22304.0,27580.0,77220.0,16084.0,32964.0,7171.0,2020-04-09,it
465,7920.0,21374.0,27419.0,64919.0,17370.0,29267.0,7300.0,2020-04-10,it
466,8002.0,22616.0,29201.0,69506.0,18229.0,26654.0,7080.0,2020-04-11,it
467,8503.0,37409.0,34883.0,75445.0,17926.0,26884.0,7709.0,2020-04-12,it
468,9050.0,29104.0,34437.0,79591.0,18705.0,27990.0,8822.0,2020-04-13,it
469,8780.0,25487.0,29659.0,73197.0,20444.0,25612.0,7819.0,2020-04-14,it
470,8450.0,24492.0,28362.0,75092.0,17549.0,24331.0,7713.0,2020-04-15,it
471,8735.0,24266.0,29120.0,125420.0,16846.0,28883.0,7810.0,2020-04-16,it
472,10465.0,24350.0,29497.0,75445.0,17162.0,24023.0,7701.0,2020-04-17,it
473,10864.0,25452.0,31642.0,75326.0,18149.0,22955.0,7874.0,2020-04-18,it
474,9607.0,26672.0,34185.0,82572.0,17632.0,23897.0,8178.0,2020-04-19,it
475,8740.0,23237.0,29097.0,69341.0,18514.0,21697.0,7887.0,2020-04-20,it
476,9012.0,25155.0,28443.0,64889.0,16253.0,20569.0,7906.0,2020-04-21,it
477,8605.0,22647.0,27797.0,61691.0,15456.0,20454.0,7547.0,2020-04-22,it
478,8190.0,20639.0,25232.0,67372.0,15356.0,22116.0,7171.0,2020-04-23,it
479,8223.0,21495.0,25376.0,58288.0,14891.0,19267.0,7544.0,2020-04-24,it
480,8420.0,23436.0,28142.0,62772.0,16913.0,20136.0,7339.0,2020-04-25,it
481,8115.0,22646.0,28476.0,66321.0,16088.0,20007.0,7573.0,2020-04-26,it
482,7611.0,20458.0,26587.0,59015.0,14490.0,18405.0,7060.0,2020-04-27,it
483,7971.0,21171.0,25971.0,59375.0,14703.0,18941.0,7334.0,2020-04-28,it
484,9246.0,20547.0,26143.0,60106.0,14220.0,18017.0,7842.0,2020-04-29,it
485,8786.0,20786.0,26038.0,76553.0,15286.0,22066.0,8533.0,2020-04-30,it
486,9570.0,24047.0,34591.0,77967.0,18681.0,19652.0,9614.0,2020-05-01,it
487,9055.0,23544.0,31437.0,70722.0,17809.0,18698.0,7932.0,2020-05-02,it
488,8694.0,23624.0,30641.0,69536.0,16705.0,19320.0,7938.0,2020-05-03,it
489,9383.0,28803.0,35797.0,61022.0,19710.0,21425.0,12809.0,2020-05-04,it
490,10751.0,35456.0,43252.0,65772.0,25314.0,25295.0,16380.0,2020-05-05,it
491,10144.0,30956.0,38649.0,62743.0,21505.0,22283.0,13698.0,2020-05-06,it
492,10113.0,32362.0,39180.0,60569.0,22574.0,23143.0,14271.0,2020-05-07,it
493,10202.0,34236.0,40931.0,60962.0,24293.0,22847.0,15345.0,2020-05-08,it
494,10067.0,32848.0,39701.0,60501.0,23845.0,21824.0,14008.0,2020-05-09,it
495,9994.0,37611.0,46162.0,65274.0,24760.0,24066.0,16442.0,2020-05-10,it
496,11092.0,35838.0,43811.0,64223.0,24412.0,24146.0,17361.0,2020-05-11,it
497,10060.0,45222.0,44525.0,62156.0,25108.0,24258.0,16813.0,2020-05-12,it
498,10366.0,37089.0,42925.0,62332.0,24524.0,24178.0,16528.0,2020-05-13,it
499,8495.0,28650.0,33676.0,58008.0,19013.0,20371.0,12834.0,2020-05-14,it
500,10184.0,36306.0,41564.0,65032.0,24638.0,25660.0,16874.0,2020-05-15,it
501,9833.0,35730.0,41579.0,64882.0,25878.0,24312.0,15675.0,2020-05-16,it
502,9661.0,29641.0,36083.0,60784.0,20954.0,20743.0,13179.0,2020-05-17,it
503,9273.0,34355.0,39337.0,56685.0,23243.0,22920.0,15091.0,2020-05-18,it
504,9796.0,30345.0,34992.0,54809.0,20968.0,21382.0,14157.0,2020-05-19,it
505,9601.0,30682.0,36839.0,55274.0,21634.0,22119.0,13938.0,2020-05-20,it
506,10582.0,35715.0,40562.0,60759.0,24453.0,26008.0,16870.0,2020-05-21,it
507,9858.0,34153.0,39292.0,53638.0,22936.0,23467.0,15838.0,2020-05-22,it
508,11851.0,29656.0,33700.0,51693.0,20934.0,20881.0,13372.0,2020-05-23,it
509,12429.0,30903.0,36099.0,53323.0,20933.0,21454.0,14003.0,2020-05-24,it
510,9471.0,32461.0,37337.0,53343.0,21334.0,21802.0,14408.0,2020-05-25,it
511,9886.0,33352.0,38708.0,63404.0,22186.0,23095.0,15297.0,2020-05-26,it
512,9695.0,33187.0,38633.0,56526.0,22257.0,22799.0,15162.0,2020-05-27,it
513,9153.0,26002.0,30320.0,48951.0,17415.0,18373.0,12281.0,2020-05-28,it
514,9092.0,28962.0,33311.0,49819.0,19230.0,20717.0,13771.0,2020-05-29,it
515,8692.0,32609.0,37003.0,51017.0,20896.0,21191.0,14009.0,2020-05-30,it
516,8587.0,31302.0,34769.0,52427.0,20248.0,20390.0,12707.0,2020-05-31,it
517,9064.0,33856.0,38013.0,52300.0,23166.0,22216.0,15157.0,2020-06-01,it
518,8821.0,39934.0,44295.0,56898.0,25535.0,24205.0,15973.0,2020-06-02,it
519,9974.0,33235.0,36149.0,50951.0,22005.0,20999.0,14705.0,2020-06-03,it
520,9651.0,37208.0,41438.0,53556.0,24421.0,23418.0,16109.0,2020-06-04,it
521,9021.0,33079.0,37604.0,47811.0,22185.0,20642.0,14551.0,2020-06-05,it
522,11326.0,35083.0,41515.0,47392.0,23234.0,24160.0,15914.0,2020-06-06,it
523,10981.0,43156.0,46836.0,55116.0,25660.0,25175.0,17727.0,2020-06-07,it
524,8791.0,30135.0,32554.0,48015.0,18981.0,18481.0,12503.0,2020-06-08,it
525,9084.0,33597.0,37143.0,47160.0,21568.0,21300.0,15438.0,2020-06-09,it
526,8956.0,31723.0,34943.0,45857.0,21176.0,20296.0,14069.0,2020-06-10,it
527,9152.0,27849.0,32877.0,46340.0,21007.0,18091.0,12732.0,2020-06-11,it
528,8469.0,28054.0,34055.0,47588.0,21338.0,18233.0,12488.0,2020-06-12,it
529,8963.0,30427.0,36066.0,46962.0,21358.0,19998.0,13721.0,2020-06-13,it
530,8881.0,32721.0,38560.0,50737.0,22471.0,20808.0,14403.0,2020-06-14,it
531,8149.0,27469.0,32565.0,45409.0,18890.0,18346.0,11955.0,2020-06-15,it
532,8959.0,28019.0,31867.0,44335.0,18736.0,19131.0,12221.0,2020-06-16,it
533,8392.0,30587.0,34828.0,43933.0,20332.0,21063.0,13917.0,2020-06-17,it
534,8791.0,29706.0,34102.0,46654.0,21560.0,20041.0,14289.0,2020-06-18,it
535,7738.0,28923.0,34871.0,51093.0,20379.0,18236.0,12650.0,2020-06-19,it
536,8461.0,29908.0,35470.0,49600.0,19880.0,19260.0,13511.0,2020-06-20,it
537,7459.0,30674.0,36602.0,51631.0,21398.0,19159.0,12982.0,2020-06-21,it
538,7894.0,41328.0,42607.0,50691.0,22819.0,20454.0,14165.0,2020-06-22,it
539,8143.0,30802.0,36112.0,47764.0,19329.0,18142.0,12496.0,2020-06-23,it
540,7253.0,29254.0,31889.0,44376.0,18564.0,17238.0,11453.0,2020-06-24,it
541,7661.0,33807.0,35329.0,46605.0,21500.0,19130.0,13037.0,2020-06-25,it
542,7948.0,26899.0,29477.0,41832.0,18433.0,17172.0,11975.0,2020-06-26,it
543,7271.0,27535.0,30842.0,41993.0,18454.0,16445.0,11936.0,2020-06-27,it
544,7232.0,28994.0,32367.0,47986.0,18622.0,16265.0,10887.0,2020-06-28,it
545,8047.0,34359.0,36317.0,47049.0,21596.0,19446.0,13613.0,2020-06-29,it
546,7336.0,28946.0,33474.0,42853.0,18970.0,17587.0,12347.0,2020-06-30,it
547,7306.0,29426.0,34282.0,41883.0,19899.0,17854.0,12651.0,2020-07-01,it
548,7330.0,29566.0,33313.0,42483.0,19668.0,18280.0,12579.0,2020-07-02,it
549,7765.0,27342.0,30437.0,40524.0,18116.0,17419.0,12238.0,2020-07-03,it
550,7659.0,31855.0,36167.0,43035.0,20027.0,19257.0,13379.0,2020-07-04,it
551,8268.0,32301.0,36073.0,43952.0,20685.0,19140.0,13436.0,2020-07-05,it
552,7397.0,31985.0,35602.0,44892.0,19490.0,18412.0,12704.0,2020-07-06,it
553,7758.0,28446.0,33352.0,43707.0,18146.0,18489.0,12681.0,2020-07-07,it
554,7977.0,27688.0,31313.0,41001.0,17656.0,18359.0,12496.0,2020-07-08,it
555,7714.0,29261.0,32944.0,41984.0,18196.0,17863.0,12482.0,2020-07-09,it
556,7532.0,30545.0,35079.0,41716.0,19220.0,18096.0,12802.0,2020-07-10,it
557,8064.0,28807.0,33186.0,41351.0,18679.0,18249.0,12945.0,2020-07-11,it
558,8621.0,30546.0,33688.0,47333.0,19800.0,18639.0,13208.0,2020-07-12,it
559,8274.0,33450.0,39440.0,50953.0,19845.0,18581.0,14887.0,2020-07-13,it
560,7318.0,32163.0,37758.0,47916.0,20166.0,18884.0,13969.0,2020-07-14,it
561,7749.0,27475.0,31349.0,43850.0,17372.0,17532.0,12295.0,2020-07-15,it
562,8120.0,34184.0,38531.0,47593.0,21236.0,20661.0,15677.0,2020-07-16,it
563,7895.0,28120.0,32106.0,46059.0,17891.0,18358.0,12729.0,2020-07-17,it
564,6635.0,26050.0,30521.0,43828.0,16320.0,16379.0,10960.0,2020-07-18,it
565,9230.0,37319.0,37404.0,52188.0,20099.0,20310.0,14725.0,2020-07-19,it
566,8092.0,31593.0,37650.0,46792.0,18842.0,23202.0,13137.0,2020-07-20,it
567,7590.0,31381.0,33971.0,45019.0,18160.0,19753.0,12717.0,2020-07-21,it
568,7831.0,35027.0,37550.0,44771.0,19917.0,20849.0,14286.0,2020-07-22,it
569,7836.0,30155.0,33519.0,42984.0,19815.0,20626.0,12939.0,2020-07-23,it
570,8566.0,30924.0,33261.0,43823.0,19622.0,19800.0,13701.0,2020-07-24,it
571,7876.0,30034.0,31763.0,42200.0,18435.0,18452.0,12402.0,2020-07-25,it
572,8010.0,28476.0,30563.0,42009.0,17726.0,17690.0,11554.0,2020-07-26,it
573,8040.0,30146.0,32590.0,42576.0,18807.0,18606.0,12540.0,2020-07-27,it
574,7622.0,28789.0,32658.0,41105.0,18248.0,17774.0,11665.0,2020-07-28,it
575,7704.0,27012.0,30153.0,40536.0,17080.0,16972.0,11744.0,2020-07-29,it
576,7529.0,30089.0,33592.0,41961.0,18520.0,18973.0,12978.0,2020-07-30,it
577,8242.0,28276.0,30854.0,40779.0,17233.0,17622.0,12433.0,2020-07-31,it
578,8007.0,30762.0,37547.0,41048.0,18889.0,18432.0,13092.0,2020-08-01,it
579,8642.0,30279.0,34431.0,44522.0,18724.0,18864.0,13652.0,2020-08-02,it
580,8347.0,31924.0,36072.0,44107.0,19501.0,19434.0,13762.0,2020-08-03,it
581,8021.0,32554.0,36987.0,45345.0,19758.0,19919.0,13704.0,2020-08-04,it
582,7307.0,29328.0,32625.0,40718.0,17605.0,20900.0,12237.0,2020-08-05,it
583,7726.0,30669.0,33987.0,40483.0,17874.0,17794.0,12286.0,2020-08-06,it
584,7140.0,21161.0,23243.0,34334.0,13207.0,14014.0,9457.0,2020-08-07,it
585,7726.0,27407.0,30336.0,36412.0,16681.0,16861.0,12135.0,2020-08-08,it
586,8680.0,30942.0,32976.0,41477.0,18304.0,18127.0,13323.0,2020-08-09,it
587,9293.0,35639.0,38499.0,44040.0,20404.0,19785.0,15080.0,2020-08-10,it
588,8626.0,30353.0,34427.0,40847.0,17638.0,17779.0,13062.0,2020-08-11,it
589,7748.0,29121.0,32652.0,38975.0,15858.0,16296.0,11613.0,2020-08-12,it
590,8817.0,36811.0,43004.0,45305.0,22076.0,23399.0,16014.0,2020-08-13,it
591,8485.0,34386.0,40225.0,42913.0,20430.0,21767.0,14988.0,2020-08-14,it
592,7536.0,34470.0,40291.0,40681.0,20531.0,21711.0,15230.0,2020-08-15,it
593,8422.0,31446.0,37003.0,43841.0,19328.0,20834.0,13945.0,2020-08-16,it
594,7887.0,29439.0,35210.0,41938.0,17537.0,18468.0,11932.0,2020-08-17,it
595,8694.0,31568.0,36304.0,43966.0,19432.0,20705.0,14075.0,2020-08-18,it
596,8163.0,29433.0,34782.0,40610.0,22506.0,18872.0,12911.0,2020-08-19,it
597,7890.0,30625.0,33639.0,40199.0,18743.0,16560.0,11852.0,2020-08-20,it
598,7936.0,35095.0,34978.0,50728.0,19120.0,19134.0,12948.0,2020-08-21,it
