,single_player_video_game,co_op_mode,multiplayer_video_game,lang,dates
531,252828.0,19256.0,105285.0,it,2020-06-15
532,247814.0,19461.0,101375.0,it,2020-06-16
533,263792.0,19617.0,104223.0,it,2020-06-17
534,264406.0,19998.0,107776.0,it,2020-06-18
535,261915.0,18889.0,110879.0,it,2020-06-19
536,261773.0,19651.0,109450.0,it,2020-06-20
537,263607.0,20371.0,109786.0,it,2020-06-21
538,287586.0,22000.0,112060.0,it,2020-06-22
539,250235.0,19817.0,99533.0,it,2020-06-23
540,235007.0,19428.0,95942.0,it,2020-06-24
541,259321.0,19107.0,101865.0,it,2020-06-25
542,227330.0,17583.0,93929.0,it,2020-06-26
543,224811.0,16826.0,90290.0,it,2020-06-27
544,236539.0,17148.0,90250.0,it,2020-06-28
545,261151.0,19365.0,99230.0,it,2020-06-29
546,235948.0,17274.0,92020.0,it,2020-06-30
547,240990.0,17559.0,93148.0,it,2020-07-01
548,240848.0,17647.0,93500.0,it,2020-07-02
549,229128.0,16919.0,90123.0,it,2020-07-03
550,253557.0,18484.0,99171.0,it,2020-07-04
551,259188.0,18139.0,101710.0,it,2020-07-05
552,250243.0,17901.0,95397.0,it,2020-07-06
553,238684.0,17881.0,92576.0,it,2020-07-07
554,233842.0,17624.0,90564.0,it,2020-07-08
555,237520.0,17347.0,90855.0,it,2020-07-09
556,244903.0,17344.0,93805.0,it,2020-07-10
557,243117.0,17628.0,95858.0,it,2020-07-11
558,254234.0,18740.0,105313.0,it,2020-07-12
559,264091.0,18538.0,105046.0,it,2020-07-13
560,261782.0,18472.0,102022.0,it,2020-07-14
561,232303.0,17387.0,95872.0,it,2020-07-15
562,273276.0,19558.0,106805.0,it,2020-07-16
563,240531.0,17128.0,101393.0,it,2020-07-17
564,220858.0,15584.0,93300.0,it,2020-07-18
565,284092.0,18916.0,120178.0,it,2020-07-19
566,254222.0,17581.0,106355.0,it,2020-07-20
567,241969.0,17468.0,98564.0,it,2020-07-21
568,259800.0,18281.0,100016.0,it,2020-07-22
569,244933.0,18018.0,98202.0,it,2020-07-23
570,249405.0,18653.0,100732.0,it,2020-07-24
571,235433.0,17155.0,94411.0,it,2020-07-25
572,232204.0,16776.0,96594.0,it,2020-07-26
573,240478.0,17468.0,95824.0,it,2020-07-27
574,227567.0,16591.0,89942.0,it,2020-07-28
575,218799.0,16136.0,86443.0,it,2020-07-29
576,238852.0,17838.0,93946.0,it,2020-07-30
577,227863.0,16867.0,91684.0,it,2020-07-31
578,241342.0,17104.0,91550.0,it,2020-08-01
579,250127.0,17923.0,100492.0,it,2020-08-02
580,255454.0,18554.0,99397.0,it,2020-08-03
581,257720.0,18753.0,99932.0,it,2020-08-04
582,236134.0,16844.0,93850.0,it,2020-08-05
583,232513.0,17282.0,89973.0,it,2020-08-06
584,182700.0,14097.0,73982.0,it,2020-08-07
585,222146.0,16991.0,90065.0,it,2020-08-08
586,249388.0,17833.0,104765.0,it,2020-08-09
587,270745.0,19662.0,108745.0,it,2020-08-10
588,240747.0,17981.0,98346.0,it,2020-08-11
589,219526.0,16293.0,89543.0,it,2020-08-12
590,297465.0,21409.0,121827.0,it,2020-08-13
591,283492.0,22185.0,117525.0,it,2020-08-14
592,279874.0,20904.0,114420.0,it,2020-08-15
593,285054.0,20124.0,121253.0,it,2020-08-16
594,251817.0,18448.0,104566.0,it,2020-08-17
595,270281.0,20335.0,114176.0,it,2020-08-18
596,249756.0,18647.0,107346.0,it,2020-08-19
597,232619.0,20239.0,95110.0,it,2020-08-20
598,265995.0,19508.0,105237.0,it,2020-08-21
599,261531.0,20515.0,110396.0,it,2020-08-22
600,309050.0,21998.0,126439.0,it,2020-08-23
601,269309.0,20478.0,111170.0,it,2020-08-24
602,250711.0,19058.0,104684.0,it,2020-08-25
603,248380.0,19607.0,106330.0,it,2020-08-26
604,274539.0,21240.0,114303.0,it,2020-08-27
605,307926.0,22451.0,126619.0,it,2020-08-28
606,279910.0,20655.0,117168.0,it,2020-08-29
607,297659.0,22664.0,125438.0,it,2020-08-30
608,302376.0,23361.0,126839.0,it,2020-08-31
609,271687.0,21573.0,112471.0,it,2020-09-01
610,279801.0,21423.0,113847.0,it,2020-09-02
611,299742.0,22219.0,119403.0,it,2020-09-03
612,265006.0,20063.0,106289.0,it,2020-09-04
613,271866.0,20050.0,110374.0,it,2020-09-05
614,245455.0,18286.0,105411.0,it,2020-09-06
615,244645.0,18561.0,102034.0,it,2020-09-07
616,286318.0,20928.0,117034.0,it,2020-09-08
617,306877.0,22224.0,123735.0,it,2020-09-09
618,243834.0,19092.0,100749.0,it,2020-09-10
619,306366.0,22625.0,124535.0,it,2020-09-11
620,252756.0,18892.0,103862.0,it,2020-09-12
621,265743.0,21244.0,115905.0,it,2020-09-13
622,256866.0,22813.0,109952.0,it,2020-09-14
623,241138.0,22054.0,99941.0,it,2020-09-15
624,267423.0,24683.0,112907.0,it,2020-09-16
625,281096.0,25097.0,117761.0,it,2020-09-17
626,270081.0,24999.0,115165.0,it,2020-09-18
627,270513.0,24491.0,111521.0,it,2020-09-19
628,297293.0,27338.0,126492.0,it,2020-09-20
629,267051.0,26505.0,116524.0,it,2020-09-21
630,270575.0,25766.0,113833.0,it,2020-09-22
631,313151.0,27789.0,130285.0,it,2020-09-23
632,250006.0,22351.0,104870.0,it,2020-09-24
633,279662.0,24047.0,117563.0,it,2020-09-25
634,294905.0,24625.0,121554.0,it,2020-09-26
635,303792.0,24314.0,132116.0,it,2020-09-27
636,273177.0,24244.0,118271.0,it,2020-09-28
637,241428.0,22117.0,105402.0,it,2020-09-29
638,317075.0,26013.0,132960.0,it,2020-09-30
639,287687.0,24402.0,121784.0,it,2020-10-01
640,239510.0,21144.0,102556.0,it,2020-10-02
641,284768.0,23098.0,111308.0,it,2020-10-03
642,266092.0,23459.0,109948.0,it,2020-10-04
643,251112.0,22769.0,106017.0,it,2020-10-05
644,245062.0,21522.0,103911.0,it,2020-10-06
645,292863.0,24785.0,125200.0,it,2020-10-07
646,304948.0,22665.0,123258.0,it,2020-10-08
647,309080.0,24497.0,130203.0,it,2020-10-09
648,285105.0,24611.0,123648.0,it,2020-10-10
649,289005.0,23734.0,129218.0,it,2020-10-11
650,268622.0,22016.0,114423.0,it,2020-10-12
651,288298.0,23475.0,120405.0,it,2020-10-13
652,283430.0,22823.0,119020.0,it,2020-10-14
653,284733.0,23065.0,121202.0,it,2020-10-15
654,286702.0,22813.0,120112.0,it,2020-10-16
655,199982.0,15260.0,80329.0,it,2020-10-17
656,158567.0,13193.0,73213.0,it,2020-10-18
657,245147.0,19732.0,107422.0,it,2020-10-19
658,305488.0,24031.0,128215.0,it,2020-10-20
659,263581.0,21870.0,110144.0,it,2020-10-21
660,285791.0,22619.0,120557.0,it,2020-10-22
661,312460.0,24439.0,129547.0,it,2020-10-23
662,327735.0,25882.0,142985.0,it,2020-10-24
663,305776.0,25178.0,132500.0,it,2020-10-25
664,273151.0,22454.0,116194.0,it,2020-10-26
665,246084.0,20353.0,104124.0,it,2020-10-27
666,253043.0,21034.0,108679.0,it,2020-10-28
667,267041.0,20698.0,110132.0,it,2020-10-29
668,261610.0,21185.0,109091.0,it,2020-10-30
669,239602.0,19762.0,103175.0,it,2020-10-31
670,279136.0,22379.0,114869.0,it,2020-11-01
671,307511.0,22930.0,141568.0,it,2020-11-02
672,262265.0,21290.0,111874.0,it,2020-11-03
673,253934.0,20129.0,104252.0,it,2020-11-04
674,270372.0,24980.0,114059.0,it,2020-11-05
675,271899.0,22040.0,114243.0,it,2020-11-06
676,282717.0,23410.0,118174.0,it,2020-11-07
677,280814.0,25056.0,120012.0,it,2020-11-08
678,252130.0,21074.0,107240.0,it,2020-11-09
679,249406.0,20434.0,105998.0,it,2020-11-10
680,276333.0,22883.0,117669.0,it,2020-11-11
681,354208.0,29160.0,142170.0,it,2020-11-12
682,331094.0,27902.0,145011.0,it,2020-11-13
683,397021.0,32643.0,173788.0,it,2020-11-14
684,403438.0,35839.0,180038.0,it,2020-11-15
685,382318.0,31578.0,163971.0,it,2020-11-16
686,333702.0,27901.0,141628.0,it,2020-11-17
687,309794.0,26375.0,133828.0,it,2020-11-18
688,278924.0,23329.0,117725.0,it,2020-11-19
689,320595.0,26954.0,134169.0,it,2020-11-20
690,301390.0,25952.0,127038.0,it,2020-11-21
691,324353.0,26736.0,136870.0,it,2020-11-22
692,356057.0,29309.0,141196.0,it,2020-11-23
693,292216.0,24379.0,122124.0,it,2020-11-24
694,274641.0,22333.0,111363.0,it,2020-11-25
695,290211.0,23845.0,116467.0,it,2020-11-26
696,320484.0,26028.0,149713.0,it,2020-11-27
697,324785.0,27870.0,138351.0,it,2020-11-28
698,342440.0,59491.0,163502.0,it,2020-11-29
699,286579.0,28712.0,123313.0,it,2020-11-30
700,255063.0,22778.0,109313.0,it,2020-12-01
701,272845.0,23000.0,112289.0,it,2020-12-02
702,272211.0,27235.0,115514.0,it,2020-12-03
703,260537.0,22437.0,108531.0,it,2020-12-04
704,279932.0,22892.0,116592.0,it,2020-12-05
705,302535.0,24180.0,128039.0,it,2020-12-06
706,289860.0,23135.0,122057.0,it,2020-12-07
707,290567.0,23546.0,124200.0,it,2020-12-08
708,317985.0,22324.0,123316.0,it,2020-12-09
709,306388.0,22370.0,131756.0,it,2020-12-10
710,302005.0,24835.0,129039.0,it,2020-12-11
711,271133.0,21283.0,119548.0,it,2020-12-12
712,336339.0,23358.0,129376.0,it,2020-12-13
713,293298.0,21151.0,120837.0,it,2020-12-14
714,252282.0,20466.0,107755.0,it,2020-12-15
715,256700.0,21412.0,109917.0,it,2020-12-16
716,272570.0,22754.0,117259.0,it,2020-12-17
717,277462.0,21676.0,116763.0,it,2020-12-18
718,255346.0,21067.0,109902.0,it,2020-12-19
719,289170.0,22145.0,115051.0,it,2020-12-20
720,277085.0,22177.0,115819.0,it,2020-12-21
721,290634.0,20931.0,112333.0,it,2020-12-22
722,292397.0,22291.0,109134.0,it,2020-12-23
723,290538.0,24667.0,116128.0,it,2020-12-24
724,287378.0,24932.0,121310.0,it,2020-12-25
725,347779.0,26107.0,133621.0,it,2020-12-26
726,330825.0,27220.0,135169.0,it,2020-12-27
727,328445.0,25013.0,126839.0,it,2020-12-28
728,311738.0,25150.0,124136.0,it,2020-12-29
729,304440.0,24096.0,119420.0,it,2020-12-30
730,289285.0,20604.0,122817.0,it,2020-12-31
