,single_player_video_game,co_op_mode,multiplayer_video_game,lang,dates
141,131681.0,13479.0,60958.0,fr,2019-05-22
142,121720.0,12768.0,57472.0,fr,2019-05-23
143,111700.0,13056.0,58077.0,fr,2019-05-24
144,118765.0,14772.0,63154.0,fr,2019-05-25
145,124510.0,18689.0,70870.0,fr,2019-05-26
146,124424.0,14042.0,70096.0,fr,2019-05-27
147,119628.0,16153.0,68688.0,fr,2019-05-28
148,116703.0,16113.0,71471.0,fr,2019-05-29
149,121959.0,16041.0,72856.0,fr,2019-05-30
150,108751.0,12942.0,63645.0,fr,2019-05-31
151,108038.0,12563.0,63200.0,fr,2019-06-01
152,118298.0,13414.0,69317.0,fr,2019-06-02
153,114334.0,16315.0,69417.0,fr,2019-06-03
154,107532.0,13465.0,63543.0,fr,2019-06-04
155,109972.0,14930.0,65828.0,fr,2019-06-05
156,108933.0,14292.0,65731.0,fr,2019-06-06
157,105664.0,14737.0,65627.0,fr,2019-06-07
158,101257.0,15068.0,64122.0,fr,2019-06-08
159,137002.0,35644.0,97669.0,fr,2019-06-09
160,157772.0,25636.0,97048.0,fr,2019-06-10
161,136096.0,24143.0,82729.0,fr,2019-06-11
162,117653.0,18160.0,70969.0,fr,2019-06-12
163,106975.0,15236.0,64469.0,fr,2019-06-13
164,108196.0,15004.0,65219.0,fr,2019-06-14
165,117100.0,15394.0,73852.0,fr,2019-06-15
166,131738.0,15959.0,82058.0,fr,2019-06-16
167,103675.0,13597.0,62326.0,fr,2019-06-17
168,99207.0,13106.0,59375.0,fr,2019-06-18
169,98756.0,12835.0,58692.0,fr,2019-06-19
170,100289.0,12256.0,56783.0,fr,2019-06-20
171,100950.0,11418.0,56934.0,fr,2019-06-21
172,101160.0,12152.0,61789.0,fr,2019-06-22
173,106397.0,13258.0,64687.0,fr,2019-06-23
174,105356.0,12562.0,64360.0,fr,2019-06-24
175,103830.0,11861.0,62904.0,fr,2019-06-25
176,98931.0,11613.0,59636.0,fr,2019-06-26
177,95160.0,11114.0,58187.0,fr,2019-06-27
178,88271.0,10792.0,54008.0,fr,2019-06-28
179,92627.0,11194.0,55560.0,fr,2019-06-29
180,108236.0,13594.0,70692.0,fr,2019-06-30
181,103109.0,12283.0,62445.0,fr,2019-07-01
182,102467.0,11955.0,60780.0,fr,2019-07-02
183,105915.0,12117.0,62226.0,fr,2019-07-03
184,100659.0,11777.0,63201.0,fr,2019-07-04
185,94524.0,11335.0,56290.0,fr,2019-07-05
186,97702.0,11180.0,57025.0,fr,2019-07-06
187,160547.0,12547.0,92328.0,fr,2019-07-07
188,120369.0,12105.0,69697.0,fr,2019-07-08
189,107166.0,12503.0,63267.0,fr,2019-07-09
190,102130.0,12564.0,60634.0,fr,2019-07-10
191,114203.0,13050.0,71716.0,fr,2019-07-11
192,101532.0,12913.0,60379.0,fr,2019-07-12
193,103072.0,12355.0,58012.0,fr,2019-07-13
194,111338.0,12798.0,65594.0,fr,2019-07-14
195,213581.0,12554.0,60070.0,fr,2019-07-15
196,119084.0,13174.0,59307.0,fr,2019-07-16
197,125560.0,12933.0,61864.0,fr,2019-07-17
198,119214.0,12937.0,62006.0,fr,2019-07-18
199,109588.0,12305.0,59680.0,fr,2019-07-19
200,111688.0,12036.0,59191.0,fr,2019-07-20
201,122738.0,13645.0,65839.0,fr,2019-07-21
202,118529.0,14100.0,66757.0,fr,2019-07-22
203,111832.0,13772.0,60396.0,fr,2019-07-23
204,104484.0,12556.0,57282.0,fr,2019-07-24
205,99530.0,11859.0,56292.0,fr,2019-07-25
206,99841.0,12899.0,56956.0,fr,2019-07-26
207,110108.0,15558.0,61769.0,fr,2019-07-27
208,119028.0,18888.0,67518.0,fr,2019-07-28
209,110992.0,18320.0,63001.0,fr,2019-07-29
210,111193.0,16547.0,65825.0,fr,2019-07-30
211,108277.0,14903.0,65526.0,fr,2019-07-31
212,104216.0,14034.0,61901.0,fr,2019-08-01
213,101750.0,13507.0,61026.0,fr,2019-08-02
214,103837.0,12922.0,61050.0,fr,2019-08-03
215,115367.0,13457.0,67337.0,fr,2019-08-04
216,114412.0,14697.0,69704.0,fr,2019-08-05
217,107426.0,14074.0,65702.0,fr,2019-08-06
218,106097.0,14303.0,66124.0,fr,2019-08-07
219,101189.0,12941.0,61163.0,fr,2019-08-08
220,106353.0,13897.0,65364.0,fr,2019-08-09
221,103210.0,13219.0,62478.0,fr,2019-08-10
222,116365.0,14618.0,67082.0,fr,2019-08-11
223,113988.0,14839.0,68690.0,fr,2019-08-12
224,106257.0,13724.0,66053.0,fr,2019-08-13
225,105038.0,14286.0,66094.0,fr,2019-08-14
226,112039.0,14055.0,68286.0,fr,2019-08-15
227,106664.0,13662.0,66090.0,fr,2019-08-16
228,107600.0,14045.0,65823.0,fr,2019-08-17
229,133984.0,14788.0,74457.0,fr,2019-08-18
230,130855.0,15091.0,75580.0,fr,2019-08-19
231,116986.0,14661.0,74013.0,fr,2019-08-20
232,118042.0,14580.0,71969.0,fr,2019-08-21
233,107101.0,13565.0,67101.0,fr,2019-08-22
234,110604.0,14307.0,71185.0,fr,2019-08-23
235,106932.0,13030.0,65435.0,fr,2019-08-24
236,114182.0,14258.0,71098.0,fr,2019-08-25
237,109757.0,13613.0,67371.0,fr,2019-08-26
238,106829.0,14514.0,68945.0,fr,2019-08-27
239,103819.0,14953.0,67115.0,fr,2019-08-28
240,100286.0,13659.0,65082.0,fr,2019-08-29
241,98426.0,12826.0,63160.0,fr,2019-08-30
242,100479.0,13752.0,63270.0,fr,2019-08-31
243,107507.0,16425.0,71003.0,fr,2019-09-01
244,102700.0,13725.0,68961.0,fr,2019-09-02
245,92045.0,12918.0,60102.0,fr,2019-09-03
246,92581.0,13030.0,59652.0,fr,2019-09-04
247,103329.0,14121.0,64593.0,fr,2019-09-05
248,84514.0,11770.0,54444.0,fr,2019-09-06
249,98429.0,15499.0,65796.0,fr,2019-09-07
250,116376.0,19499.0,77196.0,fr,2019-09-08
251,113393.0,15369.0,63351.0,fr,2019-09-09
252,103284.0,17246.0,64748.0,fr,2019-09-10
253,103382.0,14948.0,64716.0,fr,2019-09-11
254,99241.0,14135.0,62336.0,fr,2019-09-12
255,100279.0,15819.0,65340.0,fr,2019-09-13
256,103956.0,15696.0,66547.0,fr,2019-09-14
257,109300.0,16694.0,69797.0,fr,2019-09-15
258,119069.0,14720.0,69147.0,fr,2019-09-16
259,103858.0,13540.0,62659.0,fr,2019-09-17
260,103969.0,14360.0,63847.0,fr,2019-09-18
261,98912.0,14036.0,60329.0,fr,2019-09-19
262,102888.0,13775.0,61185.0,fr,2019-09-20
263,114050.0,14817.0,66258.0,fr,2019-09-21
264,132674.0,16318.0,76500.0,fr,2019-09-22
265,123156.0,13636.0,68432.0,fr,2019-09-23
266,110525.0,13346.0,71471.0,fr,2019-09-24
267,112467.0,13607.0,77334.0,fr,2019-09-25
268,103945.0,12942.0,67723.0,fr,2019-09-26
269,103340.0,13674.0,66297.0,fr,2019-09-27
270,108873.0,13739.0,68930.0,fr,2019-09-28
271,123079.0,15889.0,75058.0,fr,2019-09-29
272,119234.0,13244.0,67430.0,fr,2019-09-30
273,110054.0,13313.0,66299.0,fr,2019-10-01
274,104625.0,12641.0,62592.0,fr,2019-10-02
275,116361.0,12082.0,60979.0,fr,2019-10-03
276,116004.0,15523.0,69161.0,fr,2019-10-04
277,114967.0,14682.0,69791.0,fr,2019-10-05
278,125102.0,15373.0,74078.0,fr,2019-10-06
279,116000.0,13876.0,67024.0,fr,2019-10-07
280,110634.0,12754.0,64783.0,fr,2019-10-08
281,117044.0,13266.0,65754.0,fr,2019-10-09
282,120065.0,13344.0,63825.0,fr,2019-10-10
283,113184.0,13452.0,64412.0,fr,2019-10-11
284,122518.0,13892.0,65954.0,fr,2019-10-12
285,150426.0,21891.0,71922.0,fr,2019-10-13
286,137198.0,24851.0,66840.0,fr,2019-10-14
287,125683.0,21387.0,64984.0,fr,2019-10-15
288,118052.0,18172.0,65057.0,fr,2019-10-16
289,118615.0,15561.0,59957.0,fr,2019-10-17
290,111258.0,14907.0,59877.0,fr,2019-10-18
291,123723.0,15713.0,67327.0,fr,2019-10-19
292,141762.0,24262.0,79514.0,fr,2019-10-20
293,130274.0,17816.0,73714.0,fr,2019-10-21
294,132803.0,15945.0,72429.0,fr,2019-10-22
295,125603.0,15410.0,70347.0,fr,2019-10-23
296,122766.0,14542.0,72788.0,fr,2019-10-24
297,115454.0,14891.0,65923.0,fr,2019-10-25
298,119275.0,14975.0,65887.0,fr,2019-10-26
299,136683.0,16939.0,76355.0,fr,2019-10-27
300,138072.0,15931.0,79579.0,fr,2019-10-28
301,126029.0,15043.0,73972.0,fr,2019-10-29
302,124481.0,14773.0,71100.0,fr,2019-10-30
303,121682.0,14173.0,70405.0,fr,2019-10-31
304,137418.0,16850.0,82500.0,fr,2019-11-01
305,140604.0,16849.0,86155.0,fr,2019-11-02
306,147152.0,19390.0,85718.0,fr,2019-11-03
307,123564.0,16092.0,76738.0,fr,2019-11-04
308,114358.0,14755.0,72798.0,fr,2019-11-05
309,112238.0,14661.0,70685.0,fr,2019-11-06
310,111807.0,14613.0,71456.0,fr,2019-11-07
311,106914.0,14581.0,80333.0,fr,2019-11-08
312,112931.0,15198.0,84552.0,fr,2019-11-09
313,135862.0,20539.0,91488.0,fr,2019-11-10
314,139723.0,18519.0,90119.0,fr,2019-11-11
315,119976.0,15586.0,80013.0,fr,2019-11-12
316,119546.0,15226.0,80644.0,fr,2019-11-13
317,112834.0,14184.0,74374.0,fr,2019-11-14
318,112091.0,14219.0,74872.0,fr,2019-11-15
319,122130.0,14672.0,78562.0,fr,2019-11-16
320,147588.0,16320.0,92467.0,fr,2019-11-17
321,126988.0,15900.0,77705.0,fr,2019-11-18
322,115416.0,14764.0,71134.0,fr,2019-11-19
323,115521.0,15012.0,70948.0,fr,2019-11-20
324,108801.0,13838.0,65300.0,fr,2019-11-21
325,109321.0,13527.0,67665.0,fr,2019-11-22
326,123637.0,15654.0,78968.0,fr,2019-11-23
327,139777.0,16886.0,85140.0,fr,2019-11-24
328,122944.0,15369.0,75164.0,fr,2019-11-25
329,113327.0,14538.0,68639.0,fr,2019-11-26
330,116823.0,14783.0,71275.0,fr,2019-11-27
331,110850.0,14135.0,66347.0,fr,2019-11-28
332,111135.0,14019.0,67714.0,fr,2019-11-29
333,129267.0,16170.0,82934.0,fr,2019-11-30
334,152747.0,17913.0,87736.0,fr,2019-12-01
335,145381.0,17082.0,77452.0,fr,2019-12-02
336,130874.0,14979.0,77912.0,fr,2019-12-03
337,115361.0,14215.0,68764.0,fr,2019-12-04
338,118549.0,15080.0,69952.0,fr,2019-12-05
339,125271.0,14760.0,76358.0,fr,2019-12-06
340,124977.0,14316.0,72234.0,fr,2019-12-07
341,141801.0,15926.0,75057.0,fr,2019-12-08
342,140981.0,16297.0,70988.0,fr,2019-12-09
343,124316.0,14359.0,68205.0,fr,2019-12-10
344,122192.0,14072.0,66605.0,fr,2019-12-11
345,111796.0,13239.0,60955.0,fr,2019-12-12
346,121011.0,14230.0,67290.0,fr,2019-12-13
347,142909.0,15244.0,73880.0,fr,2019-12-14
348,198542.0,15590.0,73918.0,fr,2019-12-15
349,167471.0,14494.0,67824.0,fr,2019-12-16
350,146429.0,14065.0,66078.0,fr,2019-12-17
351,173378.0,13239.0,63111.0,fr,2019-12-18
352,145940.0,12882.0,59665.0,fr,2019-12-19
353,140965.0,13119.0,60849.0,fr,2019-12-20
354,162710.0,14325.0,65584.0,fr,2019-12-21
355,191311.0,16755.0,71170.0,fr,2019-12-22
356,217330.0,16486.0,72222.0,fr,2019-12-23
357,155401.0,13641.0,63709.0,fr,2019-12-24
358,152528.0,16466.0,71044.0,fr,2019-12-25
359,187250.0,16300.0,71567.0,fr,2019-12-26
360,162248.0,16398.0,76289.0,fr,2019-12-27
361,160726.0,16874.0,78991.0,fr,2019-12-28
362,162822.0,17383.0,75499.0,fr,2019-12-29
363,161729.0,16184.0,77751.0,fr,2019-12-30
364,126583.0,14539.0,70732.0,fr,2019-12-31
365,146022.0,16610.0,75175.0,fr,2020-01-01
366,169572.0,17606.0,85096.0,fr,2020-01-02
367,147576.0,16007.0,76858.0,fr,2020-01-03
368,155424.0,16066.0,77984.0,fr,2020-01-04
369,158398.0,16256.0,76688.0,fr,2020-01-05
370,141131.0,15087.0,69539.0,fr,2020-01-06
371,130221.0,14309.0,67933.0,fr,2020-01-07
372,124436.0,14421.0,67654.0,fr,2020-01-08
373,128475.0,14838.0,69767.0,fr,2020-01-09
374,130319.0,15671.0,75409.0,fr,2020-01-10
375,130228.0,15010.0,71764.0,fr,2020-01-11
376,141346.0,15712.0,75341.0,fr,2020-01-12
377,128151.0,13709.0,67053.0,fr,2020-01-13
378,123090.0,13711.0,67387.0,fr,2020-01-14
379,126450.0,14699.0,71551.0,fr,2020-01-15
380,120722.0,13765.0,67965.0,fr,2020-01-16
381,117759.0,13248.0,65452.0,fr,2020-01-17
382,119496.0,14344.0,67921.0,fr,2020-01-18
383,136920.0,15121.0,75821.0,fr,2020-01-19
384,122639.0,13623.0,70081.0,fr,2020-01-20
385,115902.0,13164.0,67261.0,fr,2020-01-21
386,113455.0,12935.0,67369.0,fr,2020-01-22
387,106338.0,13108.0,64266.0,fr,2020-01-23
388,110652.0,13292.0,66348.0,fr,2020-01-24
389,114198.0,13857.0,68468.0,fr,2020-01-25
390,124932.0,14388.0,73707.0,fr,2020-01-26
391,123483.0,13488.0,74829.0,fr,2020-01-27
392,121326.0,13374.0,74061.0,fr,2020-01-28
393,114320.0,12684.0,67636.0,fr,2020-01-29
394,109120.0,12704.0,65458.0,fr,2020-01-30
395,109804.0,12997.0,66139.0,fr,2020-01-31
396,113373.0,14131.0,69831.0,fr,2020-02-01
397,125196.0,14998.0,74475.0,fr,2020-02-02
398,113954.0,13276.0,66795.0,fr,2020-02-03
399,110241.0,13003.0,66464.0,fr,2020-02-04
400,111216.0,12899.0,66155.0,fr,2020-02-05
401,103617.0,12372.0,61339.0,fr,2020-02-06
402,103257.0,13149.0,64236.0,fr,2020-02-07
403,109862.0,13664.0,66614.0,fr,2020-02-08
404,120969.0,14185.0,69745.0,fr,2020-02-09
405,112865.0,13758.0,65476.0,fr,2020-02-10
406,105767.0,12689.0,62377.0,fr,2020-02-11
407,104425.0,12764.0,61259.0,fr,2020-02-12
408,105869.0,12344.0,59815.0,fr,2020-02-13
409,102726.0,13302.0,60302.0,fr,2020-02-14
410,108228.0,14052.0,64550.0,fr,2020-02-15
411,124356.0,15020.0,72808.0,fr,2020-02-16
412,117606.0,13954.0,70298.0,fr,2020-02-17
413,108811.0,13538.0,64165.0,fr,2020-02-18
414,109210.0,13438.0,63377.0,fr,2020-02-19
415,105919.0,13627.0,62745.0,fr,2020-02-20
416,102416.0,13093.0,62415.0,fr,2020-02-21
417,109049.0,13303.0,63689.0,fr,2020-02-22
418,120733.0,15124.0,69781.0,fr,2020-02-23
419,121365.0,13960.0,70493.0,fr,2020-02-24
420,108253.0,13505.0,65069.0,fr,2020-02-25
421,107746.0,13009.0,64892.0,fr,2020-02-26
422,102963.0,13287.0,60628.0,fr,2020-02-27
423,99491.0,13175.0,60946.0,fr,2020-02-28
424,106049.0,13545.0,64201.0,fr,2020-02-29
425,119694.0,14928.0,67712.0,fr,2020-03-01
426,112367.0,13735.0,64061.0,fr,2020-03-02
427,110541.0,13254.0,69322.0,fr,2020-03-03
428,104718.0,12790.0,62558.0,fr,2020-03-04
429,108707.0,12657.0,61361.0,fr,2020-03-05
430,105289.0,12641.0,62289.0,fr,2020-03-06
431,108310.0,13549.0,64467.0,fr,2020-03-07
432,125872.0,14068.0,68587.0,fr,2020-03-08
433,113515.0,13016.0,64948.0,fr,2020-03-09
434,106293.0,12881.0,64447.0,fr,2020-03-10
435,104691.0,12396.0,61286.0,fr,2020-03-11
436,92569.0,11849.0,57929.0,fr,2020-03-12
437,89006.0,11516.0,57941.0,fr,2020-03-13
438,110610.0,13889.0,75015.0,fr,2020-03-14
439,117963.0,17691.0,90190.0,fr,2020-03-15
440,108091.0,14964.0,91041.0,fr,2020-03-16
441,120862.0,17329.0,92135.0,fr,2020-03-17
442,127114.0,18547.0,87850.0,fr,2020-03-18
443,143011.0,20015.0,90271.0,fr,2020-03-19
444,158201.0,21421.0,97086.0,fr,2020-03-20
445,165006.0,23442.0,101931.0,fr,2020-03-21
446,172666.0,23647.0,106544.0,fr,2020-03-22
447,162099.0,20578.0,95146.0,fr,2020-03-23
448,152792.0,19750.0,94601.0,fr,2020-03-24
449,154591.0,23028.0,96026.0,fr,2020-03-25
450,162616.0,22141.0,100110.0,fr,2020-03-26
451,166085.0,20705.0,100142.0,fr,2020-03-27
452,162823.0,22539.0,102643.0,fr,2020-03-28
453,185100.0,26754.0,111330.0,fr,2020-03-29
454,182056.0,21577.0,103224.0,fr,2020-03-30
455,169559.0,20773.0,104687.0,fr,2020-03-31
456,163664.0,20156.0,102839.0,fr,2020-04-01
457,173457.0,21450.0,103543.0,fr,2020-04-02
458,165379.0,21166.0,98205.0,fr,2020-04-03
459,167209.0,21620.0,101065.0,fr,2020-04-04
460,174778.0,21939.0,105414.0,fr,2020-04-05
461,180188.0,25875.0,107440.0,fr,2020-04-06
462,187136.0,20959.0,99351.0,fr,2020-04-07
463,183687.0,20664.0,105168.0,fr,2020-04-08
464,172615.0,22209.0,94501.0,fr,2020-04-09
465,181906.0,21343.0,99399.0,fr,2020-04-10
466,188780.0,23204.0,106475.0,fr,2020-04-11
467,193427.0,23878.0,107292.0,fr,2020-04-12
468,203993.0,27569.0,115012.0,fr,2020-04-13
469,179598.0,22216.0,100841.0,fr,2020-04-14
470,168539.0,20492.0,96496.0,fr,2020-04-15
471,168813.0,20643.0,98311.0,fr,2020-04-16
472,176536.0,20460.0,103900.0,fr,2020-04-17
473,186026.0,21654.0,104600.0,fr,2020-04-18
474,194442.0,22816.0,108468.0,fr,2020-04-19
475,188202.0,21974.0,108811.0,fr,2020-04-20
476,186868.0,21779.0,108169.0,fr,2020-04-21
477,184700.0,21211.0,102567.0,fr,2020-04-22
478,167101.0,20121.0,95264.0,fr,2020-04-23
479,164843.0,21390.0,94928.0,fr,2020-04-24
480,176256.0,22669.0,101091.0,fr,2020-04-25
481,180204.0,21716.0,103974.0,fr,2020-04-26
482,177093.0,21071.0,102737.0,fr,2020-04-27
483,173227.0,23314.0,100579.0,fr,2020-04-28
484,202472.0,23508.0,99217.0,fr,2020-04-29
485,180329.0,22713.0,99648.0,fr,2020-04-30
486,183389.0,25537.0,107005.0,fr,2020-05-01
487,179257.0,24239.0,103011.0,fr,2020-05-02
488,184169.0,23297.0,107280.0,fr,2020-05-03
489,176944.0,22622.0,99305.0,fr,2020-05-04
490,176839.0,28454.0,101465.0,fr,2020-05-05
491,152324.0,20383.0,89534.0,fr,2020-05-06
492,150589.0,19871.0,90945.0,fr,2020-05-07
493,154917.0,19980.0,92085.0,fr,2020-05-08
494,162805.0,21564.0,95381.0,fr,2020-05-09
495,177470.0,21506.0,103722.0,fr,2020-05-10
496,155433.0,18689.0,92875.0,fr,2020-05-11
497,148229.0,17968.0,85187.0,fr,2020-05-12
498,144181.0,17718.0,84496.0,fr,2020-05-13
499,141820.0,17259.0,85006.0,fr,2020-05-14
500,137614.0,17280.0,84213.0,fr,2020-05-15
501,130997.0,15933.0,78570.0,fr,2020-05-16
502,136484.0,17068.0,82947.0,fr,2020-05-17
503,132552.0,16389.0,79419.0,fr,2020-05-18
504,137661.0,15568.0,76552.0,fr,2020-05-19
505,124016.0,14563.0,74489.0,fr,2020-05-20
506,124874.0,17100.0,75445.0,fr,2020-05-21
507,133734.0,19079.0,81589.0,fr,2020-05-22
508,142614.0,19714.0,86366.0,fr,2020-05-23
509,144152.0,21443.0,90340.0,fr,2020-05-24
510,151723.0,18646.0,90027.0,fr,2020-05-25
511,152226.0,17512.0,84617.0,fr,2020-05-26
512,123511.0,16133.0,77122.0,fr,2020-05-27
513,119538.0,15731.0,74299.0,fr,2020-05-28
514,119226.0,15498.0,71777.0,fr,2020-05-29
515,113496.0,14925.0,69628.0,fr,2020-05-30
